package	format	vectorisation	merge	time
readr	.csv	for loop	dplyr::bind_rows	1.21274709701538
readr	.csv	for loop	dplyr::bind_rows	1.21197986602783
readr	.csv	for loop	dplyr::bind_rows	1.21122407913208
readr	.csv	for loop	dplyr::bind_rows	1.20211791992188
readr	.csv	for loop	dplyr::bind_rows	1.2007110118866
readr	.csv	for loop	dplyr::bind_rows	1.20801997184753
readr	.csv	for loop	dplyr::bind_rows	1.20027995109558
readr	.csv	for loop	dplyr::bind_rows	1.20973300933838
readr	.csv	for loop	dplyr::bind_rows	1.21401309967041
readr	.csv	for loop	dplyr::bind_rows	1.21100902557373
readr	.csv	for loop	dplyr::bind_rows	1.20224785804749
readr	.csv	for loop	dplyr::bind_rows	1.2179970741272
readr	.csv	for loop	dplyr::bind_rows	1.19484305381775
readr	.csv	for loop	dplyr::bind_rows	1.21613097190857
readr	.csv	for loop	dplyr::bind_rows	2.24420595169067
readr	.csv	for loop	dplyr::bind_rows	2.00698208808899
readr	.csv	for loop	dplyr::bind_rows	1.58085989952087
readr	.csv	for loop	dplyr::bind_rows	1.42286109924316
readr	.csv	for loop	dplyr::bind_rows	1.44662284851074
readr	.csv	for loop	dplyr::bind_rows	1.3460111618042
readr	.csv	for loop	dplyr::bind_rows	1.28281188011169
readr	.csv	for loop	dplyr::bind_rows	1.24704098701477
readr	.csv	for loop	dplyr::bind_rows	1.20745396614075
readr	.csv	for loop	dplyr::bind_rows	1.20843410491943
readr	.csv	for loop	dplyr::bind_rows	1.22602295875549
readr	.csv	for loop	dplyr::bind_rows	1.19566798210144
readr	.csv	for loop	dplyr::bind_rows	1.21781611442566
readr	.csv	for loop	dplyr::bind_rows	1.2126989364624
readr	.csv	for loop	dplyr::bind_rows	1.22447299957275
readr	.csv	for loop	dplyr::bind_rows	1.2477810382843
readr	.csv	for loop	dplyr::bind_rows	1.22286200523376
readr	.csv	for loop	dplyr::bind_rows	1.2120418548584
readr	.csv	for loop	dplyr::bind_rows	1.2053370475769
readr	.csv	for loop	dplyr::bind_rows	1.2207350730896
readr	.csv	for loop	dplyr::bind_rows	1.23422408103943
readr	.csv	for loop	dplyr::bind_rows	1.23408889770508
readr	.csv	for loop	dplyr::bind_rows	1.24622988700867
readr	.csv	for loop	dplyr::bind_rows	1.22513604164124
readr	.csv	for loop	dplyr::bind_rows	1.24029016494751
readr	.csv	for loop	dplyr::bind_rows	1.21309900283813
readr	.csv	for loop	dplyr::bind_rows	1.22537779808044
readr	.csv	for loop	dplyr::bind_rows	1.2317111492157
readr	.csv	for loop	dplyr::bind_rows	1.21106290817261
readr	.csv	for loop	dplyr::bind_rows	1.20798206329346
readr	.csv	for loop	dplyr::bind_rows	1.22325992584229
readr	.csv	for loop	dplyr::bind_rows	1.20697999000549
readr	.csv	for loop	dplyr::bind_rows	1.24977588653564
readr	.csv	for loop	dplyr::bind_rows	1.22817707061768
data.table	.csv	for loop	dplyr::bind_rows	1.18445897102356
data.table	.csv	for loop	dplyr::bind_rows	1.1719799041748
data.table	.csv	for loop	dplyr::bind_rows	1.1329300403595
data.table	.csv	for loop	dplyr::bind_rows	1.132248878479
data.table	.csv	for loop	dplyr::bind_rows	1.10849404335022
data.table	.csv	for loop	dplyr::bind_rows	1.11340188980103
data.table	.csv	for loop	dplyr::bind_rows	1.13648700714111
data.table	.csv	for loop	dplyr::bind_rows	1.12998795509338
data.table	.csv	for loop	dplyr::bind_rows	1.13393616676331
data.table	.csv	for loop	dplyr::bind_rows	1.17390298843384
data.table	.csv	for loop	dplyr::bind_rows	1.13285207748413
data.table	.csv	for loop	dplyr::bind_rows	1.14951181411743
data.table	.csv	for loop	dplyr::bind_rows	1.15673899650574
data.table	.csv	for loop	dplyr::bind_rows	1.19757914543152
data.table	.csv	for loop	dplyr::bind_rows	1.17085099220276
data.table	.csv	for loop	dplyr::bind_rows	1.15382599830627
data.table	.csv	for loop	dplyr::bind_rows	1.15316796302795
data.table	.csv	for loop	dplyr::bind_rows	1.17155194282532
data.table	.csv	for loop	dplyr::bind_rows	1.13534593582153
data.table	.csv	for loop	dplyr::bind_rows	1.11028599739075
data.table	.csv	for loop	dplyr::bind_rows	1.15491318702698
data.table	.csv	for loop	dplyr::bind_rows	1.13396596908569
data.table	.csv	for loop	dplyr::bind_rows	1.13051795959473
data.table	.csv	for loop	dplyr::bind_rows	1.12256598472595
data.table	.csv	for loop	dplyr::bind_rows	1.14590001106262
data.table	.csv	for loop	dplyr::bind_rows	1.15756392478943
data.table	.csv	for loop	dplyr::bind_rows	1.15529799461365
data.table	.csv	for loop	dplyr::bind_rows	1.13932013511658
data.table	.csv	for loop	dplyr::bind_rows	1.10103392601013
data.table	.csv	for loop	dplyr::bind_rows	1.14042711257935
data.table	.csv	for loop	dplyr::bind_rows	1.12626600265503
data.table	.csv	for loop	dplyr::bind_rows	1.15806198120117
data.table	.csv	for loop	dplyr::bind_rows	1.1342499256134
data.table	.csv	for loop	dplyr::bind_rows	1.13233804702759
data.table	.csv	for loop	dplyr::bind_rows	1.14026784896851
data.table	.csv	for loop	dplyr::bind_rows	1.14037203788757
data.table	.csv	for loop	dplyr::bind_rows	1.15971899032593
data.table	.csv	for loop	dplyr::bind_rows	1.1226589679718
data.table	.csv	for loop	dplyr::bind_rows	1.14394021034241
data.table	.csv	for loop	dplyr::bind_rows	1.11833477020264
data.table	.csv	for loop	dplyr::bind_rows	1.1217679977417
data.table	.csv	for loop	dplyr::bind_rows	1.15052008628845
data.table	.csv	for loop	dplyr::bind_rows	1.13525009155273
data.table	.csv	for loop	dplyr::bind_rows	1.12994599342346
data.table	.csv	for loop	dplyr::bind_rows	1.12562489509583
data.table	.csv	for loop	dplyr::bind_rows	1.17763900756836
data.table	.csv	for loop	dplyr::bind_rows	1.24161505699158
data.table	.csv	for loop	dplyr::bind_rows	1.20448994636536
data.table	.csv	for loop	dplyr::bind_rows	1.15139102935791
data.table	.csv	for loop	dplyr::bind_rows	1.1208119392395
data.table	.csv	for loop	dplyr::bind_rows	1.10053610801697
data.table	.csv	for loop	dplyr::bind_rows	1.12286186218262
data.table	.csv	for loop	dplyr::bind_rows	1.14191389083862
data.table	.csv	for loop	dplyr::bind_rows	1.11852598190308
data.table	.csv	for loop	dplyr::bind_rows	1.11004304885864
data.table	.csv	for loop	dplyr::bind_rows	1.1084771156311
data.table	.csv	for loop	dplyr::bind_rows	1.1105809211731
data.table	.csv	for loop	dplyr::bind_rows	1.13415312767029
data.table	.csv	for loop	dplyr::bind_rows	1.12189698219299
data.table	.csv	for loop	dplyr::bind_rows	1.1201958656311
data.table	.csv	for loop	dplyr::bind_rows	1.13084697723389
data.table	.csv	for loop	dplyr::bind_rows	1.12122702598572
data.table	.csv	for loop	dplyr::bind_rows	1.13824009895325
data.table	.csv	for loop	dplyr::bind_rows	1.12292695045471
data.table	.csv	for loop	dplyr::bind_rows	1.10839605331421
data.table	.csv	for loop	dplyr::bind_rows	1.10817694664001
data.table	.csv	for loop	dplyr::bind_rows	1.12368297576904
data.table	.csv	for loop	dplyr::bind_rows	1.14034199714661
data.table	.csv	for loop	dplyr::bind_rows	1.12150692939758
data.table	.csv	for loop	dplyr::bind_rows	1.0939769744873
data.table	.csv	for loop	dplyr::bind_rows	1.10592603683472
data.table	.csv	for loop	dplyr::bind_rows	1.09072613716125
data.table	.csv	for loop	dplyr::bind_rows	1.12296485900879
data.table	.csv	for loop	dplyr::bind_rows	1.12067413330078
data.table	.csv	for loop	dplyr::bind_rows	1.09550189971924
data.table	.csv	for loop	dplyr::bind_rows	1.10047888755798
data.table	.csv	for loop	dplyr::bind_rows	1.11865901947021
data.table	.csv	for loop	dplyr::bind_rows	1.10944509506226
data.table	.csv	for loop	dplyr::bind_rows	1.12004804611206
data.table	.csv	for loop	dplyr::bind_rows	1.15168285369873
data.table	.csv	for loop	dplyr::bind_rows	1.28963017463684
data.table	.csv	for loop	dplyr::bind_rows	1.41405892372131
data.table	.csv	for loop	dplyr::bind_rows	1.23108792304993
data.table	.csv	for loop	dplyr::bind_rows	1.15578198432922
data.table	.csv	for loop	dplyr::bind_rows	1.15630102157593
data.table	.csv	for loop	dplyr::bind_rows	1.13398814201355
data.table	.csv	for loop	dplyr::bind_rows	1.13088488578796
data.table	.csv	for loop	dplyr::bind_rows	1.12060809135437
data.table	.csv	for loop	dplyr::bind_rows	1.13008785247803
data.table	.csv	for loop	dplyr::bind_rows	1.16395902633667
data.table	.csv	for loop	dplyr::bind_rows	1.14989614486694
data.table	.csv	for loop	dplyr::bind_rows	1.16093397140503
data.table	.csv	for loop	dplyr::bind_rows	1.11402201652527
data.table	.csv	for loop	dplyr::bind_rows	1.14968490600586
data.table	.csv	for loop	dplyr::bind_rows	1.12060308456421
data.table	.csv	for loop	dplyr::bind_rows	1.1591010093689
data.table	.csv	for loop	dplyr::bind_rows	1.12131810188293
data.table	.csv	for loop	dplyr::bind_rows	1.10479283332825
data.table	.csv	for loop	dplyr::bind_rows	1.13036298751831
data.table	.csv	for loop	dplyr::bind_rows	1.12698602676392
base	.txt	for loop	dplyr::bind_rows	1.19828701019287
base	.txt	for loop	dplyr::bind_rows	1.14793992042542
base	.txt	for loop	dplyr::bind_rows	1.11863207817078
base	.txt	for loop	dplyr::bind_rows	1.11270880699158
base	.txt	for loop	dplyr::bind_rows	1.11921811103821
base	.txt	for loop	dplyr::bind_rows	1.10774707794189
base	.txt	for loop	dplyr::bind_rows	1.12647581100464
base	.txt	for loop	dplyr::bind_rows	1.11551403999329
base	.txt	for loop	dplyr::bind_rows	1.13764810562134
base	.txt	for loop	dplyr::bind_rows	1.13109302520752
base	.txt	for loop	dplyr::bind_rows	1.12578701972961
base	.txt	for loop	dplyr::bind_rows	1.14277982711792
base	.txt	for loop	dplyr::bind_rows	1.14595317840576
base	.txt	for loop	dplyr::bind_rows	1.11790180206299
base	.txt	for loop	dplyr::bind_rows	1.13742613792419
base	.txt	for loop	dplyr::bind_rows	1.14696216583252
base	.txt	for loop	dplyr::bind_rows	1.25286793708801
base	.txt	for loop	dplyr::bind_rows	1.28023505210876
base	.txt	for loop	dplyr::bind_rows	1.2302188873291
base	.txt	for loop	dplyr::bind_rows	1.19585418701172
base	.txt	for loop	dplyr::bind_rows	1.1737699508667
base	.txt	for loop	dplyr::bind_rows	1.22230100631714
base	.txt	for loop	dplyr::bind_rows	1.15691494941711
base	.txt	for loop	dplyr::bind_rows	1.1331160068512
base	.txt	for loop	dplyr::bind_rows	1.17998600006104
base	.txt	for loop	dplyr::bind_rows	1.14309191703796
base	.txt	for loop	dplyr::bind_rows	1.1304919719696
base	.txt	for loop	dplyr::bind_rows	1.14229798316956
base	.txt	for loop	dplyr::bind_rows	1.14082813262939
base	.txt	for loop	dplyr::bind_rows	1.13524079322815
base	.txt	for loop	dplyr::bind_rows	1.13255190849304
base	.txt	for loop	dplyr::bind_rows	1.13478112220764
base	.txt	for loop	dplyr::bind_rows	1.12047386169434
base	.txt	for loop	dplyr::bind_rows	1.14954614639282
base	.txt	for loop	dplyr::bind_rows	1.11678290367126
base	.txt	for loop	dplyr::bind_rows	1.12984704971313
base	.txt	for loop	dplyr::bind_rows	1.12727999687195
base	.txt	for loop	dplyr::bind_rows	1.13110995292664
base	.txt	for loop	dplyr::bind_rows	1.13182401657105
base	.txt	for loop	dplyr::bind_rows	1.14641690254211
base	.txt	for loop	dplyr::bind_rows	1.13154816627502
base	.txt	for loop	dplyr::bind_rows	1.13169193267822
base	.txt	for loop	dplyr::bind_rows	1.13053107261658
base	.txt	for loop	dplyr::bind_rows	1.13365983963013
base	.txt	for loop	dplyr::bind_rows	1.15260815620422
base	.txt	for loop	dplyr::bind_rows	1.14227819442749
base	.txt	for loop	dplyr::bind_rows	1.11365985870361
base	.txt	for loop	dplyr::bind_rows	1.12131595611572
base	.txt	for loop	dplyr::bind_rows	1.14723610877991
base	.txt	for loop	dplyr::bind_rows	1.1101758480072
base	.txt	for loop	dplyr::bind_rows	1.12444400787354
base	.txt	for loop	dplyr::bind_rows	1.10278916358948
base	.txt	for loop	dplyr::bind_rows	1.13819694519043
base	.txt	for loop	dplyr::bind_rows	1.13568210601807
base	.txt	for loop	dplyr::bind_rows	1.12748789787292
base	.txt	for loop	dplyr::bind_rows	1.13623404502869
base	.txt	for loop	dplyr::bind_rows	1.11028289794922
base	.txt	for loop	dplyr::bind_rows	1.10667610168457
base	.txt	for loop	dplyr::bind_rows	1.1076328754425
base	.txt	for loop	dplyr::bind_rows	1.12655401229858
base	.txt	for loop	dplyr::bind_rows	1.12941002845764
base	.txt	for loop	dplyr::bind_rows	1.11288499832153
base	.txt	for loop	dplyr::bind_rows	1.11855792999268
base	.txt	for loop	dplyr::bind_rows	1.11707210540771
base	.txt	for loop	dplyr::bind_rows	1.15022706985474
base	.txt	for loop	dplyr::bind_rows	1.12808895111084
base	.txt	for loop	dplyr::bind_rows	1.10404205322266
base	.txt	for loop	dplyr::bind_rows	1.10359001159668
base	.txt	for loop	dplyr::bind_rows	1.11905002593994
base	.txt	for loop	dplyr::bind_rows	1.1326060295105
base	.txt	for loop	dplyr::bind_rows	1.13434886932373
base	.txt	for loop	dplyr::bind_rows	1.13539600372314
base	.txt	for loop	dplyr::bind_rows	1.10771918296814
base	.txt	for loop	dplyr::bind_rows	1.11436676979065
base	.txt	for loop	dplyr::bind_rows	1.1022322177887
base	.txt	for loop	dplyr::bind_rows	1.11861085891724
base	.txt	for loop	dplyr::bind_rows	1.20559501647949
base	.txt	for loop	dplyr::bind_rows	1.14515209197998
base	.txt	for loop	dplyr::bind_rows	1.10564184188843
base	.txt	for loop	dplyr::bind_rows	1.12802314758301
base	.txt	for loop	dplyr::bind_rows	1.12190985679626
base	.txt	for loop	dplyr::bind_rows	1.10614991188049
base	.txt	for loop	dplyr::bind_rows	1.11848902702332
base	.txt	for loop	dplyr::bind_rows	1.10551500320435
base	.txt	for loop	dplyr::bind_rows	1.10743999481201
base	.txt	for loop	dplyr::bind_rows	1.13583207130432
base	.txt	for loop	dplyr::bind_rows	1.12918901443481
base	.txt	for loop	dplyr::bind_rows	1.10881996154785
base	.txt	for loop	dplyr::bind_rows	1.1284670829773
base	.txt	for loop	dplyr::bind_rows	1.11392498016357
base	.txt	for loop	dplyr::bind_rows	1.12600088119507
base	.txt	for loop	dplyr::bind_rows	1.14246702194214
base	.txt	for loop	dplyr::bind_rows	1.13692402839661
base	.txt	for loop	dplyr::bind_rows	1.12297201156616
base	.txt	for loop	dplyr::bind_rows	1.14210200309753
base	.txt	for loop	dplyr::bind_rows	1.10891699790955
base	.txt	for loop	dplyr::bind_rows	1.12452602386475
base	.txt	for loop	dplyr::bind_rows	1.12987208366394
base	.txt	for loop	dplyr::bind_rows	1.12211394309998
base	.txt	for loop	dplyr::bind_rows	1.13680601119995
readr	.txt	for loop	dplyr::bind_rows	1.1659688949585
readr	.txt	for loop	dplyr::bind_rows	1.27575397491455
readr	.txt	for loop	dplyr::bind_rows	1.1440851688385
readr	.txt	for loop	dplyr::bind_rows	1.13225483894348
readr	.txt	for loop	dplyr::bind_rows	1.13956713676453
readr	.txt	for loop	dplyr::bind_rows	1.17361092567444
readr	.txt	for loop	dplyr::bind_rows	1.14506006240845
readr	.txt	for loop	dplyr::bind_rows	1.13968992233276
readr	.txt	for loop	dplyr::bind_rows	1.11927795410156
readr	.txt	for loop	dplyr::bind_rows	1.10958099365234
readr	.txt	for loop	dplyr::bind_rows	1.11095809936523
readr	.txt	for loop	dplyr::bind_rows	1.11785507202148
readr	.txt	for loop	dplyr::bind_rows	1.18040680885315
readr	.txt	for loop	dplyr::bind_rows	1.14149808883667
readr	.txt	for loop	dplyr::bind_rows	1.13748812675476
readr	.txt	for loop	dplyr::bind_rows	1.13297510147095
readr	.txt	for loop	dplyr::bind_rows	1.12618684768677
readr	.txt	for loop	dplyr::bind_rows	1.11718606948853
readr	.txt	for loop	dplyr::bind_rows	1.14566493034363
readr	.txt	for loop	dplyr::bind_rows	1.12913703918457
readr	.txt	for loop	dplyr::bind_rows	1.12727904319763
readr	.txt	for loop	dplyr::bind_rows	1.12616181373596
readr	.txt	for loop	dplyr::bind_rows	1.14391207695007
readr	.txt	for loop	dplyr::bind_rows	1.12840294837952
readr	.txt	for loop	dplyr::bind_rows	1.16811108589172
readr	.txt	for loop	dplyr::bind_rows	1.14534902572632
readr	.txt	for loop	dplyr::bind_rows	1.14084696769714
readr	.txt	for loop	dplyr::bind_rows	1.11448407173157
readr	.txt	for loop	dplyr::bind_rows	1.12712693214417
readr	.txt	for loop	dplyr::bind_rows	1.13383007049561
readr	.txt	for loop	dplyr::bind_rows	1.1479070186615
readr	.txt	for loop	dplyr::bind_rows	1.13992094993591
readr	.txt	for loop	dplyr::bind_rows	1.11925888061523
readr	.txt	for loop	dplyr::bind_rows	1.1322660446167
readr	.txt	for loop	dplyr::bind_rows	1.1082010269165
readr	.txt	for loop	dplyr::bind_rows	1.14522504806519
readr	.txt	for loop	dplyr::bind_rows	1.13998413085938
readr	.txt	for loop	dplyr::bind_rows	1.12328696250916
readr	.txt	for loop	dplyr::bind_rows	1.12635087966919
readr	.txt	for loop	dplyr::bind_rows	1.15139007568359
readr	.txt	for loop	dplyr::bind_rows	1.13912701606751
readr	.txt	for loop	dplyr::bind_rows	1.12898707389832
readr	.txt	for loop	dplyr::bind_rows	1.12714099884033
readr	.txt	for loop	dplyr::bind_rows	1.15133786201477
readr	.txt	for loop	dplyr::bind_rows	1.13175010681152
readr	.txt	for loop	dplyr::bind_rows	1.14738702774048
readr	.txt	for loop	dplyr::bind_rows	1.1546528339386
readr	.txt	for loop	dplyr::bind_rows	1.12479400634766
readr	.txt	for loop	dplyr::bind_rows	1.1163330078125
readr	.txt	for loop	dplyr::bind_rows	1.13633012771606
readr	.txt	for loop	dplyr::bind_rows	1.14220786094666
readr	.txt	for loop	dplyr::bind_rows	1.13912105560303
readr	.txt	for loop	dplyr::bind_rows	1.12545895576477
readr	.txt	for loop	dplyr::bind_rows	1.12713718414307
readr	.txt	for loop	dplyr::bind_rows	1.14429092407227
readr	.txt	for loop	dplyr::bind_rows	1.12375593185425
readr	.txt	for loop	dplyr::bind_rows	1.10475015640259
readr	.txt	for loop	dplyr::bind_rows	1.10020279884338
readr	.txt	for loop	dplyr::bind_rows	1.09893202781677
readr	.txt	for loop	dplyr::bind_rows	1.12548208236694
readr	.txt	for loop	dplyr::bind_rows	1.11037492752075
readr	.txt	for loop	dplyr::bind_rows	1.10446310043335
readr	.txt	for loop	dplyr::bind_rows	1.15879988670349
readr	.txt	for loop	dplyr::bind_rows	1.12465119361877
readr	.txt	for loop	dplyr::bind_rows	1.12322616577148
readr	.txt	for loop	dplyr::bind_rows	1.13665795326233
readr	.txt	for loop	dplyr::bind_rows	1.11304688453674
readr	.txt	for loop	dplyr::bind_rows	1.11915802955627
readr	.txt	for loop	dplyr::bind_rows	1.10175013542175
readr	.txt	for loop	dplyr::bind_rows	1.10870504379272
readr	.txt	for loop	dplyr::bind_rows	1.10526609420776
readr	.txt	for loop	dplyr::bind_rows	1.11115312576294
readr	.txt	for loop	dplyr::bind_rows	1.41295886039734
readr	.txt	for loop	dplyr::bind_rows	1.30972814559937
readr	.txt	for loop	dplyr::bind_rows	1.17952394485474
readr	.txt	for loop	dplyr::bind_rows	1.14547204971313
readr	.txt	for loop	dplyr::bind_rows	1.13383388519287
readr	.txt	for loop	dplyr::bind_rows	1.10866498947144
readr	.txt	for loop	dplyr::bind_rows	1.14790415763855
readr	.txt	for loop	dplyr::bind_rows	1.12686085700989
readr	.txt	for loop	dplyr::bind_rows	1.09926199913025
readr	.txt	for loop	dplyr::bind_rows	1.11038899421692
readr	.txt	for loop	dplyr::bind_rows	1.11505317687988
readr	.txt	for loop	dplyr::bind_rows	1.09074282646179
readr	.txt	for loop	dplyr::bind_rows	1.14017105102539
readr	.txt	for loop	dplyr::bind_rows	1.09815907478333
readr	.txt	for loop	dplyr::bind_rows	1.11218285560608
readr	.txt	for loop	dplyr::bind_rows	1.10408616065979
readr	.txt	for loop	dplyr::bind_rows	1.10687899589539
readr	.txt	for loop	dplyr::bind_rows	1.1217520236969
readr	.txt	for loop	dplyr::bind_rows	1.12637686729431
readr	.txt	for loop	dplyr::bind_rows	1.13244295120239
readr	.txt	for loop	dplyr::bind_rows	1.11676120758057
readr	.txt	for loop	dplyr::bind_rows	1.12344098091125
readr	.txt	for loop	dplyr::bind_rows	1.1184937953949
readr	.txt	for loop	dplyr::bind_rows	1.13568902015686
readr	.txt	for loop	dplyr::bind_rows	1.10452318191528
readr	.txt	for loop	dplyr::bind_rows	1.13328886032105
readr	.txt	for loop	dplyr::bind_rows	1.11306715011597
readr	.txt	for loop	dplyr::bind_rows	1.13743996620178
data.table	.txt	for loop	dplyr::bind_rows	1.2212769985199
data.table	.txt	for loop	dplyr::bind_rows	1.15510296821594
data.table	.txt	for loop	dplyr::bind_rows	1.13606214523315
data.table	.txt	for loop	dplyr::bind_rows	1.13995695114136
data.table	.txt	for loop	dplyr::bind_rows	1.13035893440247
data.table	.txt	for loop	dplyr::bind_rows	1.1140661239624
data.table	.txt	for loop	dplyr::bind_rows	1.56328701972961
data.table	.txt	for loop	dplyr::bind_rows	1.6055908203125
data.table	.txt	for loop	dplyr::bind_rows	1.34698009490967
data.table	.txt	for loop	dplyr::bind_rows	1.47343993186951
data.table	.txt	for loop	dplyr::bind_rows	1.29132509231567
data.table	.txt	for loop	dplyr::bind_rows	1.18761396408081
data.table	.txt	for loop	dplyr::bind_rows	1.27373814582825
data.table	.txt	for loop	dplyr::bind_rows	1.2158670425415
data.table	.txt	for loop	dplyr::bind_rows	1.13459897041321
data.table	.txt	for loop	dplyr::bind_rows	1.132887840271
data.table	.txt	for loop	dplyr::bind_rows	1.1388430595398
data.table	.txt	for loop	dplyr::bind_rows	1.1014609336853
data.table	.txt	for loop	dplyr::bind_rows	1.12005591392517
data.table	.txt	for loop	dplyr::bind_rows	1.11488509178162
data.table	.txt	for loop	dplyr::bind_rows	1.12434101104736
data.table	.txt	for loop	dplyr::bind_rows	1.12321400642395
data.table	.txt	for loop	dplyr::bind_rows	1.1371169090271
data.table	.txt	for loop	dplyr::bind_rows	1.12500715255737
data.table	.txt	for loop	dplyr::bind_rows	1.11122298240662
data.table	.txt	for loop	dplyr::bind_rows	1.09685087203979
data.table	.txt	for loop	dplyr::bind_rows	1.10612201690674
data.table	.txt	for loop	dplyr::bind_rows	1.1128351688385
data.table	.txt	for loop	dplyr::bind_rows	1.10004091262817
data.table	.txt	for loop	dplyr::bind_rows	1.10272693634033
data.table	.txt	for loop	dplyr::bind_rows	1.0981559753418
data.table	.txt	for loop	dplyr::bind_rows	1.10353517532349
data.table	.txt	for loop	dplyr::bind_rows	1.11145901679993
data.table	.txt	for loop	dplyr::bind_rows	1.1208348274231
data.table	.txt	for loop	dplyr::bind_rows	1.21697807312012
data.table	.txt	for loop	dplyr::bind_rows	1.20685791969299
data.table	.txt	for loop	dplyr::bind_rows	1.12226009368896
data.table	.txt	for loop	dplyr::bind_rows	1.10736083984375
data.table	.txt	for loop	dplyr::bind_rows	1.11607694625854
data.table	.txt	for loop	dplyr::bind_rows	1.11010122299194
data.table	.txt	for loop	dplyr::bind_rows	1.16464686393738
data.table	.txt	for loop	dplyr::bind_rows	1.22735714912415
data.table	.txt	for loop	dplyr::bind_rows	1.22793197631836
data.table	.txt	for loop	dplyr::bind_rows	1.15520286560059
data.table	.txt	for loop	dplyr::bind_rows	1.18212008476257
data.table	.txt	for loop	dplyr::bind_rows	1.23475503921509
data.table	.txt	for loop	dplyr::bind_rows	1.14489388465881
data.table	.txt	for loop	dplyr::bind_rows	1.14169692993164
data.table	.txt	for loop	dplyr::bind_rows	1.10785317420959
data.table	.txt	for loop	dplyr::bind_rows	1.12030100822449
data.table	.txt	for loop	dplyr::bind_rows	1.08437085151672
data.table	.txt	for loop	dplyr::bind_rows	1.10304999351501
data.table	.txt	for loop	dplyr::bind_rows	1.11202812194824
data.table	.txt	for loop	dplyr::bind_rows	1.11572980880737
data.table	.txt	for loop	dplyr::bind_rows	1.13222408294678
data.table	.txt	for loop	dplyr::bind_rows	1.12571692466736
data.table	.txt	for loop	dplyr::bind_rows	1.10223698616028
data.table	.txt	for loop	dplyr::bind_rows	1.07730317115784
data.table	.txt	for loop	dplyr::bind_rows	1.10614109039307
data.table	.txt	for loop	dplyr::bind_rows	1.09806299209595
data.table	.txt	for loop	dplyr::bind_rows	1.12884902954102
data.table	.txt	for loop	dplyr::bind_rows	1.11397695541382
data.table	.txt	for loop	dplyr::bind_rows	1.11290407180786
data.table	.txt	for loop	dplyr::bind_rows	1.10902786254883
data.table	.txt	for loop	dplyr::bind_rows	1.12703704833984
data.table	.txt	for loop	dplyr::bind_rows	1.18810510635376
data.table	.txt	for loop	dplyr::bind_rows	1.48380279541016
data.table	.txt	for loop	dplyr::bind_rows	1.58099317550659
data.table	.txt	for loop	dplyr::bind_rows	1.50835299491882
data.table	.txt	for loop	dplyr::bind_rows	1.42867302894592
data.table	.txt	for loop	dplyr::bind_rows	1.50677800178528
data.table	.txt	for loop	dplyr::bind_rows	1.47113084793091
data.table	.txt	for loop	dplyr::bind_rows	1.47792601585388
data.table	.txt	for loop	dplyr::bind_rows	1.49261093139648
data.table	.txt	for loop	dplyr::bind_rows	1.49801111221313
data.table	.txt	for loop	dplyr::bind_rows	1.46709203720093
data.table	.txt	for loop	dplyr::bind_rows	1.40502786636353
data.table	.txt	for loop	dplyr::bind_rows	1.24438214302063
data.table	.txt	for loop	dplyr::bind_rows	1.15827679634094
data.table	.txt	for loop	dplyr::bind_rows	1.10524106025696
data.table	.txt	for loop	dplyr::bind_rows	1.09564900398254
data.table	.txt	for loop	dplyr::bind_rows	1.12827110290527
data.table	.txt	for loop	dplyr::bind_rows	1.11078500747681
data.table	.txt	for loop	dplyr::bind_rows	1.1281578540802
data.table	.txt	for loop	dplyr::bind_rows	1.09626317024231
data.table	.txt	for loop	dplyr::bind_rows	1.11022186279297
data.table	.txt	for loop	dplyr::bind_rows	1.12053894996643
data.table	.txt	for loop	dplyr::bind_rows	1.11823606491089
data.table	.txt	for loop	dplyr::bind_rows	1.13661313056946
data.table	.txt	for loop	dplyr::bind_rows	1.135577917099
data.table	.txt	for loop	dplyr::bind_rows	1.12076997756958
data.table	.txt	for loop	dplyr::bind_rows	1.1188759803772
data.table	.txt	for loop	dplyr::bind_rows	1.12948608398438
data.table	.txt	for loop	dplyr::bind_rows	1.14100098609924
data.table	.txt	for loop	dplyr::bind_rows	1.13302993774414
data.table	.txt	for loop	dplyr::bind_rows	1.10852003097534
data.table	.txt	for loop	dplyr::bind_rows	1.12982797622681
data.table	.txt	for loop	dplyr::bind_rows	1.1135401725769
data.table	.txt	for loop	dplyr::bind_rows	1.11588001251221
data.table	.txt	for loop	dplyr::bind_rows	1.14230990409851
base	.csv	lapply	dplyr::bind_rows	0.809902906417847
base	.csv	lapply	dplyr::bind_rows	0.881160020828247
base	.csv	lapply	dplyr::bind_rows	0.979351043701172
base	.csv	lapply	dplyr::bind_rows	0.929516077041626
base	.csv	lapply	dplyr::bind_rows	0.89513897895813
base	.csv	lapply	dplyr::bind_rows	0.940563917160034
base	.csv	lapply	dplyr::bind_rows	0.892026901245117
base	.csv	lapply	dplyr::bind_rows	0.945008039474487
base	.csv	lapply	dplyr::bind_rows	0.929124116897583
base	.csv	lapply	dplyr::bind_rows	0.9218590259552
base	.csv	lapply	dplyr::bind_rows	0.939522981643677
base	.csv	lapply	dplyr::bind_rows	0.90156102180481
base	.csv	lapply	dplyr::bind_rows	0.891633033752441
base	.csv	lapply	dplyr::bind_rows	0.915710926055908
base	.csv	lapply	dplyr::bind_rows	0.88588285446167
