# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=109533377
# chain_id=2
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=draws_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta.1,beta.2,beta.3,L_u.1.1,L_u.2.1,L_u.3.1,L_u.1.2,L_u.2.2,L_u.3.2,L_u.1.3,L_u.2.3,L_u.3.3,sigma_u.1,sigma_u.2,sigma_u.3,sigma,z_u.1.1,z_u.2.1,z_u.3.1,z_u.4.1,z_u.5.1,z_u.6.1,z_u.7.1,z_u.8.1,z_u.9.1,z_u.10.1,z_u.11.1,z_u.12.1,z_u.1.2,z_u.2.2,z_u.3.2,z_u.4.2,z_u.5.2,z_u.6.2,z_u.7.2,z_u.8.2,z_u.9.2,z_u.10.2,z_u.11.2,z_u.12.2,z_u.1.3,z_u.2.3,z_u.3.3,z_u.4.3,z_u.5.3,z_u.6.3,z_u.7.3,z_u.8.3,z_u.9.3,z_u.10.3,z_u.11.3,z_u.12.3,u.1.1,u.2.1,u.3.1,u.4.1,u.5.1,u.6.1,u.7.1,u.8.1,u.9.1,u.10.1,u.11.1,u.12.1,u.1.2,u.2.2,u.3.2,u.4.2,u.5.2,u.6.2,u.7.2,u.8.2,u.9.2,u.10.2,u.11.2,u.12.2,u.1.3,u.2.3,u.3.3,u.4.3,u.5.3,u.6.3,u.7.3,u.8.3,u.9.3,u.10.3,u.11.3,u.12.3
-2679.2,1,0.00382755,3,7,0,2854.52,9.55295,-1.92069,0.390667,1,-0.804183,0.391654,0,0.594382,0.551744,0,0,0.736332,5.67896,2.70903,1.28285,1.39787,-0.32956,-0.173819,0.238958,0.436873,1.14226,1.81312,2.31809,2.31071,1.74464,0.973734,0.204603,-0.181203,-2.02203,-0.200905,0.51927,1.23825,-1.96964,-1.16724,-1.05014,1.48702,1.82178,1.82393,-1.29477,-0.939911,0.862258,-0.891877,-0.0525978,1.62151,1.29643,1.08931,1.16798,1.4394,0.321873,1.07039,-1.39599,1.48529,-1.87155,-0.98711,1.35703,2.48098,6.48685,10.2967,13.1643,13.1224,9.90776,5.52979,1.16193,-1.02904,-2.53792,0.0551764,0.315545,1.04207,-5.65999,-5.82948,-6.74103,-2.63961,-0.86738,0.815559,-2.53058,-1.11868,-0.782292,-1.072,0.437917,2.62762,0.404397,1.11376,1.52466,3.57314,2.47006,2.7913,-2.1323,0.646688
-2646.11,0.368129,0.00724887,3,7,0,2691.79,9.55576,-1.92009,0.40287,1,-0.799306,0.385667,0,0.600924,0.55527,0,0,0.736842,5.65593,2.69158,1.27944,1.42692,-0.327566,-0.176888,0.217236,0.450513,1.14836,1.81576,2.31133,2.30324,1.75477,0.989811,0.217455,-0.181389,-2.02113,-0.20209,0.515116,1.23436,-1.98416,-1.16277,-1.0529,1.47585,1.82767,1.82349,-1.29586,-0.938882,0.867516,-0.891522,-0.0525498,1.62162,1.30463,1.09626,1.16998,1.43926,0.317749,1.07188,-1.39684,1.4855,-1.85269,-1.00047,1.22867,2.54807,6.49504,10.2698,13.0727,13.027,9.92487,5.5983,1.22991,-1.02593,-2.56432,0.0536882,0.365805,1.02727,-5.67982,-5.78711,-6.67557,-2.56808,-0.819068,0.819903,-2.5638,-1.12834,-0.779664,-1.07133,0.423606,2.628,0.386963,1.10338,1.49546,3.54184,2.46386,2.79438,-2.13018,0.643932
-2628.36,0.9989,0.00226839,5,31,0,2665.95,9.58557,-1.9236,0.435654,1,-0.753331,0.403519,0,0.657642,0.50546,0,0,0.762681,5.63877,2.66358,1.24075,1.53093,-0.35656,-0.178484,0.0351661,0.560782,1.08352,1.70781,2.23622,2.29962,1.83037,1.19751,0.337686,-0.248342,-2.0304,-0.117611,0.501571,1.2779,-1.97897,-1.11393,-1.05851,1.49753,1.84112,1.82252,-1.33256,-0.886382,0.839891,-0.947764,-0.0168045,1.60996,1.26418,1.10297,1.18943,1.41786,0.325897,0.985982,-1.46197,1.50137,-2.01056,-1.00643,0.198294,3.16212,6.10971,9.62997,12.6095,12.967,10.321,6.7525,1.90413,-1.40035,-2.84115,0.152123,0.80803,1.11324,-5.64066,-5.37807,-6.34126,-1.99112,-0.447681,0.789601,-3.0118,-1.05434,-0.657095,-1.05999,0.316265,2.60571,0.497666,1.20018,1.58132,3.43223,2.37946,2.67558,-2.0501,0.740509
-2447.71,0.997511,0.00425881,10,1023,0,2652.45,12.4341,8.23547,4.57326,1,0.999998,0.0467781,0,0.00185113,0.570972,0,0,0.819636,2.40777,9.56312,2.51258,1.29532,-2.0267,-1.58663,-0.948147,0.103213,1.3468,2.9081,4.10013,4.2559,3.06522,1.44047,-0.461332,-1.68964,-0.0588471,0.482537,1.38625,-0.311206,-0.176186,1.27249,1.09245,1.17135,1.32854,2.28894,0.626402,-0.0591277,1.15878,-0.54441,-0.365047,1.78379,1.84308,0.138025,0.0252254,-0.469579,-0.958072,1.56953,-0.343218,0.874284,-4.87984,-3.82024,-2.28292,0.248514,3.2428,7.00204,9.87219,10.2472,7.38035,3.46832,-1.11078,-4.06828,-19.3826,-15.1645,-9.04268,0.981529,12.8765,27.8329,39.2293,40.7203,29.3365,13.8159,-4.40067,-16.1593,2.06375,-0.615385,1.12552,3.23921,3.70118,2.45157,2.1011,1.21359,0.293149,6.68533,0.137599,1.51708
-2419.01,0.760471,0.0078824,6,111,1,2475.94,12.472,8.63142,4.70378,1,0.999998,0.489684,0,0.00204618,0.265389,0,0,0.830529,2.8008,1.55527,3.06276,1.33036,-1.67454,-1.42759,-0.714717,-0.105242,1.29085,2.57758,3.60846,3.55518,2.58728,1.14224,-0.537878,-1.49101,-0.0748101,0.242101,1.42513,0.227733,0.382416,1.11677,1.05065,1.27064,1.39292,2.32394,0.282104,0.0749365,1.87589,-0.631836,-0.282447,1.20825,2.0443,0.578016,-0.375973,-0.316372,-1.31078,0.759281,-0.308594,0.773647,-4.69005,-3.9984,-2.00178,-0.294763,3.61541,7.21929,10.1066,9.95736,7.24647,3.19919,-1.50649,-4.17602,-2.6046,-2.21952,-1.10704,-0.162956,2.00884,4.01239,5.61548,5.53332,4.02836,1.78389,-0.835649,-2.31869,2.19947,-3.5515,-0.632002,3.1007,7.44693,6.24385,5.30954,5.56005,1.67833,5.53345,-1.36237,-0.207349
-2388.01,0.672656,0.00750412,7,205,1,2444.02,12.4856,9.29859,4.65801,1,0.999996,0.355844,0,0.00274001,0.601141,0,0,0.715545,2.6678,3.30911,4.28134,1.34226,-1.77485,-1.49631,-0.759308,-0.0303738,1.35758,2.71107,3.73589,3.78428,2.7304,1.16199,-0.500852,-1.4763,-0.381437,0.282292,1.13687,0.0938008,0.154063,1.0048,1.0838,1.49646,1.3817,2.5035,0.356805,0.0192074,1.86642,-0.799648,-0.317409,0.929049,1.77049,0.280104,-0.446374,0.0386487,-1.11007,0.949506,-0.0578433,1.01275,-4.73495,-3.99187,-2.02568,-0.0810313,3.62175,7.2326,9.9666,10.0957,7.28416,3.09995,-1.33617,-3.93848,-5.87662,-4.9489,-2.50232,-0.0996596,4.49377,8.98032,12.3723,12.5361,9.04769,3.86783,-1.65414,-4.88506,2.03209,-4.0028,0.796762,3.04127,7.88864,7.57443,7.11347,9.73513,4.3151,11.1223,-0.0219402,0.902841
-2382.52,0.944619,0.00562182,8,342,1,2404.85,12.5157,9.36789,4.62225,1,0.999995,0.368503,0,0.00301418,0.524668,0,0,0.767418,2.68163,3.60253,4.8498,1.38112,-1.81719,-1.44702,-0.869351,-0.0164161,1.19308,2.6018,3.73629,3.78682,2.74095,1.32376,-0.495491,-1.5818,-0.437372,0.210308,1.00995,0.16138,0.21328,1.10704,0.956658,1.52286,1.32249,2.53041,0.274394,0.0452157,2.04556,-0.81001,-0.444246,1.02119,1.92965,0.211118,-0.302808,-0.0287875,-1.02587,0.843273,-0.145603,0.943098,-4.87304,-3.88037,-2.33128,-0.0440219,3.19941,6.97706,10.0193,10.1549,7.35022,3.54983,-1.32872,-4.2418,-6.5512,-5.21062,-3.12088,-0.0573868,4.30041,9.38502,13.4704,13.6586,9.88866,4.79633,-1.78203,-5.69796,3.2527,-5.06564,-0.637226,4.18197,9.85674,8.25248,7.9846,10.5355,4.44553,11.943,-0.729227,0.798158
-2380.39,0.0736165,0.00885762,4,26,1,2411.31,12.5137,9.3864,4.63842,1,0.999995,0.379725,0,0.00306188,0.517493,0,0,0.766819,2.67508,3.61233,4.83258,1.36715,-1.82544,-1.44382,-0.862088,-0.0149496,1.19733,2.60796,3.72979,3.78656,2.73687,1.32207,-0.491381,-1.58501,-0.430508,0.196832,1.01907,0.174125,0.209709,1.10629,0.920649,1.52718,1.32324,2.52922,0.273932,0.0273502,2.0345,-0.815476,-0.438757,1.02533,1.93101,0.226339,-0.306432,-0.0163733,-1.02641,0.821465,-0.145852,0.939713,-4.8832,-3.86234,-2.30615,-0.0399914,3.20296,6.97649,9.97748,10.1293,7.32134,3.53664,-1.31448,-4.24003,-6.59884,-5.21337,-3.10286,-0.0520768,4.32747,9.43302,13.4834,13.6951,9.90108,4.80372,-1.772,-5.72527,3.11286,-5.17916,-0.659362,4.20759,9.87738,8.39111,8.01118,10.7071,4.52791,11.7953,-0.757138,0.642126
-2362.94,0.99957,0.00132598,10,1023,0,2395.65,12.2646,9.81875,4.33347,1,0.999993,0.0433981,0,0.00361237,0.514497,0,0,0.856393,2.89167,7.67941,8.27945,1.35584,-1.57518,-1.32372,-0.686291,0.0738778,1.2363,2.57483,3.53482,3.55881,2.63377,1.17411,-0.364293,-1.37781,-0.27412,-0.0566284,0.777602,-0.26978,-0.136186,0.963026,0.941325,1.33511,1.23586,2.32475,0.146729,0.300851,2.0135,-0.589709,-0.197855,0.931007,2.19342,0.449856,-0.0845655,-0.239492,-1.1791,0.963413,-0.308803,0.802205,-4.5549,-3.82777,-1.98453,0.21363,3.57496,7.44555,10.2215,10.2909,7.61599,3.39513,-1.05341,-3.98417,-12.104,-10.1669,-5.24871,0.55985,9.4902,19.7998,27.1713,27.3665,20.26,9.08089,-2.79347,-10.5724,12.543,-4.89817,1.66291,5.47863,15.4165,8.21711,4.68031,5.26787,-2.14958,17.1558,-1.69543,6.4745
-2271.88,0.989212,0.00242979,10,1023,0,2385.96,6.76068,14.5689,2.60339,1,0.787948,0.615086,0,0.615742,0.172288,0,0,0.769406,6.90233,8.91478,5.2207,1.34059,0.113034,0.264899,0.512429,0.821914,1.31496,1.8459,2.29646,2.30123,1.90878,1.30697,0.638888,0.22113,-1.27994,1.21247,-0.353032,-0.734213,0.84704,2.17342,0.442058,0.814181,1.52423,-0.903469,-0.335559,1.12285,0.666158,9.70555e-05,2.02895,1.50768,0.128099,-0.209979,0.100925,0.427891,0.0594452,0.634005,0.181539,1.21014,0.780199,1.82842,3.53695,5.67312,9.07629,12.741,15.8509,15.8838,13.175,9.02111,4.40981,1.52631,-6.23187,8.51624,1.66163,1.7432,13.8864,24.8967,18.5578,20.6339,21.7748,4.22131,2.64584,7.71688,1.88756,1.9416,9.47791,8.03503,5.499,7.03898,8.17737,9.84075,7.73921,5.93096,2.47897,6.58101
-2259.99,0.909168,0.00428934,9,511,0,2294.14,7.14571,15.289,4.10421,1,0.993001,0.333682,0,0.118103,-0.188856,0,0,0.923574,8.37144,12.8958,7.88576,1.28627,0.0650083,0.154008,0.361347,0.619624,1.04637,1.49984,1.81802,1.84525,1.49563,1.05566,0.47321,0.133028,0.540121,0.510553,0.0655651,0.566268,0.743742,1.22875,-0.299778,0.906921,-0.0295825,-0.527958,0.0296086,-0.457341,0.833991,0.162065,0.7963,0.284522,1.22488,0.464904,-0.934185,0.377721,-0.480284,0.533634,-0.0139583,0.73902,0.544214,1.28927,3.02499,5.18715,8.75964,12.5558,15.2194,15.4474,12.5206,8.83736,3.96145,1.11364,1.65509,2.74974,4.7271,8.79707,14.5321,21.0777,22.8242,25.0107,19.1073,12.7142,6.1048,1.00696,5.4407,0.825227,6.6527,2.85931,10.5666,5.50257,-1.57347,6.25579,0.481611,7.45056,1.09942,6.41349
-2259.99,0.0159997,0.00607875,2,4,1,2282.5,7.14571,15.289,4.10421,1,0.993001,0.333682,0,0.118103,-0.188856,0,0,0.923574,8.37144,12.8958,7.88576,1.28627,0.0650083,0.154008,0.361347,0.619624,1.04637,1.49984,1.81802,1.84525,1.49563,1.05566,0.47321,0.133028,0.540121,0.510553,0.0655651,0.566268,0.743742,1.22875,-0.299778,0.906921,-0.0295825,-0.527958,0.0296086,-0.457341,0.833991,0.162065,0.7963,0.284522,1.22488,0.464904,-0.934185,0.377721,-0.480284,0.533634,-0.0139583,0.73902,0.544214,1.28927,3.02499,5.18715,8.75964,12.5558,15.2194,15.4474,12.5206,8.83736,3.96145,1.11364,1.65509,2.74974,4.7271,8.79707,14.5321,21.0777,22.8242,25.0107,19.1073,12.7142,6.1048,1.00696,5.4407,0.825227,6.6527,2.85931,10.5666,5.50257,-1.57347,6.25579,0.481611,7.45056,1.09942,6.41349
-2263.84,0.998952,0.00083344,10,1023,0,2286.13,8.06207,14.818,4.15514,1,0.996131,0.870369,0,0.0878809,-0.0283404,0,0,0.491584,7.63794,13.4495,9.99355,1.30435,-0.0568459,0.0763257,0.306444,0.587208,1.02101,1.49627,1.90007,1.90234,1.5522,0.992382,0.409649,0.0440764,1.36142,0.792998,0.511891,0.0627731,0.416485,1.70326,-0.560413,0.799186,-0.609109,-0.931304,0.184681,-0.035819,0.910439,0.253747,1.32589,0.573457,1.46353,0.28107,-1.11184,0.17135,-1.0019,0.457904,0.493487,1.20171,-0.434186,0.582971,2.3406,4.48506,7.79845,11.4284,14.5126,14.53,11.8556,7.57976,3.12887,0.336653,0.847548,1.95986,4.71062,7.94131,14.1713,22.0594,24.7938,26.4312,20.0757,12.1947,5.70656,0.548177,3.59265,1.68587,9.03413,7.90701,15.9527,13.9131,11.2236,17.1622,8.75173,11.1451,5.93519,6.2971
-2260.23,0.957961,0.00150052,10,1023,0,2288.1,7.99577,15.7833,5.05791,1,0.993583,0.192446,0,0.113104,0.0283278,0,0,0.980899,9.07961,13.0247,11.6201,1.32029,-0.0335314,0.0574559,0.257407,0.490294,0.862888,1.2655,1.59638,1.60393,1.30366,0.839188,0.346371,0.0270852,1.06823,1.32092,-0.290236,1.18376,0.658139,3.2833,-1.21097,-0.143912,-1.8436,-1.33297,-0.191487,-0.411879,0.913676,-0.0219919,0.357944,0.0598779,1.27776,0.184761,0.55627,0.191131,0.412907,1.11122,-0.59654,1.51668,-0.304451,0.521677,2.33715,4.45168,7.83468,11.4902,14.4945,14.563,11.8367,7.61949,3.14492,0.245923,1.13973,2.68946,2.90357,8.0888,12.1363,21.2137,18.875,20.5446,14.1548,8.89635,4.20034,-0.256247,10.6909,0.31263,4.56,2.16858,16.7104,6.01668,9.51176,5.71795,7.01483,14.1037,-6.08794,17.2125
-2252.56,0.749174,0.00240907,10,1023,0,2284.35,6.55631,16.1305,5.81606,1,0.951064,0.843714,0,0.308992,0.130051,0,0,0.520801,12.6618,18.3766,12.1969,1.32343,0.0854096,0.162778,0.305626,0.462749,0.730384,1.02143,1.25001,1.24888,1.04242,0.719166,0.371908,0.134374,0.788866,0.347924,0.397722,-0.696001,-1.62491,2.18164,0.91239,-0.181464,-1.27673,-1.19895,-0.318726,0.555527,-0.447589,-0.941913,0.804261,1.49066,0.104758,-0.793224,-0.769772,-0.137702,-0.781038,0.543306,0.0545471,0.260302,1.08144,2.06107,3.86979,5.85924,9.248,12.9332,15.8274,15.8131,13.1989,9.10596,4.70903,1.70142,5.97209,4.82051,7.59987,4.13555,3.53855,30.2397,27.0275,20.7966,10.9691,5.76119,4.69015,5.5029,-0.71292,-3.75619,8.88476,13.1269,5.60412,8.93309,9.42097,11.6892,3.74076,8.95007,3.6681,3.91746
-2249.54,0.997573,0.00225471,10,1023,0,2272.6,6.77195,16.1624,5.47513,1,0.971551,0.77516,0,0.236829,0.121182,0,0,0.620033,12.8029,16.0706,13.4223,1.32281,0.0701324,0.145357,0.286968,0.443674,0.709055,1.00211,1.22813,1.22838,1.01975,0.699025,0.354032,0.116706,0.440081,0.450794,0.436752,-0.724652,-1.26041,2.44888,0.426448,0.6643,-0.656682,-0.946431,-0.21016,0.822336,-0.219684,-0.835686,0.93643,1.4909,-0.421836,-0.598287,-0.576511,-0.308719,-0.832441,0.0876371,-0.312606,0.0713919,0.897901,1.861,3.67403,5.68033,9.078,12.8299,15.7236,15.7269,13.0557,8.94957,4.53265,1.49418,2.76995,3.98525,6.14283,4.16927,6.27372,24.9667,20.7983,21.7075,13.4224,7.31208,4.7278,4.95199,-0.382773,-4.70922,11.4894,15.8452,1.8166,9.43044,8.67372,11.2919,2.61397,6.4629,0.74008,3.14597
-2251.78,0.923171,0.00395886,10,1023,0,2273.77,6.69545,17.9195,6.77691,1,0.966816,0.450923,0,0.255475,-0.464056,0,0,0.762444,8.50965,12.106,4.1683,1.31316,0.0962428,0.21827,0.411322,0.674532,1.0832,1.52593,1.85669,1.87603,1.54083,1.06995,0.523437,0.192108,1.10677,-0.734078,1.16472,0.390399,-0.364692,-2.12445,-0.0827931,-2.07516,-0.419414,0.878769,0.752914,0.333286,0.947999,0.856428,0.373622,0.0487908,0.0840688,0.557403,-0.534903,-0.0543898,-1.13798,1.77479,-1.15251,1.72951,0.818993,1.8574,3.50021,5.74003,9.2177,12.9851,15.7998,15.9644,13.1119,9.10488,4.45427,1.63477,4.54946,0.284343,8.41646,9.10235,11.5502,11.2895,21.4752,15.5396,16.7372,15.2408,8.45507,3.27927,1.05288,4.55201,-0.292417,0.667741,3.00858,8.74895,1.94998,7.36733,0.0907906,5.95167,-4.13531,5.21295
-2251.78,0.00257309,0.00571698,1,3,0,2271.88,6.69545,17.9195,6.77691,1,0.966816,0.450923,0,0.255475,-0.464056,0,0,0.762444,8.50965,12.106,4.1683,1.31316,0.0962428,0.21827,0.411322,0.674532,1.0832,1.52593,1.85669,1.87603,1.54083,1.06995,0.523437,0.192108,1.10677,-0.734078,1.16472,0.390399,-0.364692,-2.12445,-0.0827931,-2.07516,-0.419414,0.878769,0.752914,0.333286,0.947999,0.856428,0.373622,0.0487908,0.0840688,0.557403,-0.534903,-0.0543898,-1.13798,1.77479,-1.15251,1.72951,0.818993,1.8574,3.50021,5.74003,9.2177,12.9851,15.7998,15.9644,13.1119,9.10488,4.45427,1.63477,4.54946,0.284343,8.41646,9.10235,11.5502,11.2895,21.4752,15.5396,16.7372,15.2408,8.45507,3.27927,1.05288,4.55201,-0.292417,0.667741,3.00858,8.74895,1.94998,7.36733,0.0907906,5.95167,-4.13531,5.21295
-2253.14,0.997517,0.000827459,10,1023,0,2271.4,7.03787,18.0204,6.97984,1,0.958002,0.266081,0,0.286761,-0.546314,0,0,0.794193,8.57967,12.3957,4.71766,1.32004,0.057456,0.186151,0.379796,0.632827,1.03155,1.45483,1.81203,1.82253,1.48107,1.0235,0.477858,0.155908,1.3785,-0.577785,0.900662,0.721729,-0.171315,-2.26852,0.0201579,-1.98191,-0.579281,0.664876,0.768574,0.471745,0.969852,1.00404,0.588848,0.116004,0.0112978,0.438153,-0.538224,-0.0536054,-0.996686,1.87064,-0.978382,1.92922,0.492953,1.59712,3.25852,5.42945,8.85039,12.4819,15.5466,15.6367,12.7071,8.78132,4.09987,1.33764,5.58229,0.156776,7.7116,10.0803,11.6408,9.21255,21.5896,14.5978,15.5287,14.5176,8.40658,3.52829,0.153066,5.48469,0.361708,-0.631117,1.77875,9.31456,0.206061,7.19495,-0.382165,6.57997,-5.04675,6.20813
-2252.94,0.992299,0.00144422,10,1023,0,2275.93,6.94539,18.3832,7.51011,1,0.91195,0.758887,0,0.410301,0.171328,0,0,0.628281,7.65445,10.5063,5.38454,1.31179,0.0819184,0.214254,0.43303,0.712202,1.16226,1.64985,2.03494,2.05857,1.67963,1.15569,0.547437,0.196093,0.946939,-0.268483,0.0628788,-0.10838,-0.624358,-1.76005,1.13736,-2.07849,-0.0030048,0.873889,1.10283,0.297231,0.58287,1.01512,1.49703,-0.935112,0.445437,0.523238,0.464148,-0.909501,-0.00323487,1.29979,-0.67535,2.18044,0.62704,1.64,3.31461,5.45151,8.89647,12.6287,15.5764,15.7572,12.8566,8.84615,4.19033,1.50099,4.86688,0.895457,4.42,6.35655,8.44442,8.22042,24.4,10.7638,16.0799,14.84,9.9991,3.16009,3.18016,4.06196,6.89194,-0.353229,5.68023,6.88814,10.9347,3.41756,6.84966,9.92581,0.969636,8.45192
-2246.32,0.884719,0.00246803,10,1023,0,2268.85,7.75588,17.7811,7.60369,1,0.648366,0.698485,0,0.761329,-0.22937,0,0,0.677871,9.38171,15.1984,10.0435,1.31635,-0.00853717,0.0728279,0.257782,0.498365,0.864853,1.26792,1.56563,1.58619,1.30324,0.873636,0.357771,0.0763737,-0.152279,0.141184,1.04995,-0.265012,-0.786364,1.27762,0.461374,0.478548,-0.312422,-0.507707,0.570254,0.290931,-0.223559,-0.792371,-0.0525554,0.602475,0.558292,0.789478,1.12534,0.523512,-0.981081,-0.0823549,0.191712,0.887967,-0.0800933,0.683251,2.41844,4.67551,8.1138,11.8953,14.6883,14.8811,12.2266,8.1962,3.3565,0.716516,-1.84615,2.35129,14.6892,1.8445,-0.576623,27.2776,20.7664,21.1678,9.2273,2.73427,10.1239,4.11895,-1.23113,-5.20897,-0.968154,8.20843,11.6797,11.3265,17.5819,13.5892,3.18288,6.73768,2.50138,5.91104
-2243.89,0.717176,0.00321862,10,1023,0,2265.18,6.05871,18.3461,8.94107,1,0.889634,0.284737,0,0.456674,-0.232221,0,0,0.930053,12.1203,13.2506,4.4347,1.31189,0.129982,0.214609,0.35949,0.529252,0.814297,1.11332,1.35885,1.36362,1.11916,0.792877,0.42604,0.173088,1.59791,-0.462859,1.23443,0.256352,-0.72037,0.582161,0.600554,-0.59608,0.71893,0.421784,0.713841,0.572446,0.2696,0.203335,1.50377,-0.2733,0.923801,0.540691,-1.8125,-0.0408814,0.769931,1.60325,-1.99691,0.744202,1.57542,2.60111,4.35711,6.41467,9.86949,13.4937,16.4696,16.5274,13.5645,9.60987,5.16372,2.09787,11.2015,-0.271007,11.7076,7.79018,5.23999,16.6468,19.6525,12.4676,17.5433,11.8989,9.34186,5.50439,-0.369479,1.58632,5.38501,-0.722927,5.58032,3.03637,-6.37828,2.16713,3.8484,7.17943,-8.43345,2.69851
-2258.96,0.633457,0.00278614,10,1023,0,2275.62,9.05581,16.8628,10.3281,1,0.422657,0.0458116,0,0.90629,-0.48853,0,0,0.871344,5.45735,10.0029,2.14553,1.31958,-0.250252,-0.10741,0.196555,0.630068,1.24643,1.9211,2.4355,2.47424,1.97702,1.24738,0.371359,-0.116702,-0.203375,0.346353,0.778015,-0.00280018,-0.103473,1.13737,1.16632,0.715153,-0.380709,-0.0587943,0.480833,0.319254,-0.304961,-1.46443,0.220833,2.39775,0.956298,2.06884,2.38553,0.528957,-1.87089,0.568777,-0.352952,2.14754,-1.36571,-0.586173,1.07267,3.4385,6.80221,10.4841,13.2914,13.5028,10.7893,6.80739,2.02664,-0.636886,-2.90171,2.68575,7.88408,2.6384,4.33161,18.4328,20.87,16.9437,4.90711,4.74065,5.92901,2.4008,-0.381551,-3.11132,-0.383316,4.54744,2.01876,2.86437,3.47661,0.482481,-2.90424,1.24755,-1.12733,3.6687
-2258.54,0.999876,0.00197527,10,1023,0,2276.63,9.1098,17.1177,10.2479,1,0.66728,-0.114744,0,0.744807,-0.121821,0,0,0.985897,5.57427,11.4203,4.54686,1.32544,-0.267262,-0.094294,0.209773,0.60364,1.23932,1.87296,2.41407,2.41611,1.91092,1.19476,0.361559,-0.145398,-0.0129904,0.360393,1.38077,-0.285046,-0.186699,1.04466,1.09811,0.579802,-0.626565,0.178292,0.734231,0.296007,-0.656201,-1.63213,0.251179,2.27898,1.36066,2.26543,2.32557,0.964283,-1.62663,1.45889,-0.181861,2.74646,-1.48979,-0.525621,1.16933,3.36485,6.9083,10.4404,13.4567,13.4681,10.652,6.65992,2.01543,-0.810487,-2.14717,2.3469,13.3433,2.17548,7.85621,23.1587,27.737,23.3438,9.23268,10.6212,9.00058,1.40981,-2.79495,-7.46683,0.251713,10.059,5.55633,8.59952,8.55721,2.74094,-7.94167,5.81772,-1.41056,12.2236
-2255.35,0.964805,0.00337559,10,1023,0,2286.32,9.83808,19.1369,11.8366,1,0.539052,0.582807,0,0.842273,-0.415082,0,0,0.698601,8.52145,9.74,1.58929,1.29436,-0.256958,-0.147718,0.0553368,0.302452,0.707483,1.17266,1.45453,1.50303,1.15905,0.712619,0.178774,-0.187613,1.63625,0.0189037,0.559579,1.10089,0.47065,1.30296,2.05378,0.668906,1.76073,0.67941,0.841847,0.576992,1.08682,0.272806,-0.572764,1.32509,0.241856,1.15836,-0.85024,0.178645,-1.2234,0.997878,-1.35806,0.953695,-2.18966,-1.25877,0.47155,2.57733,6.02878,9.99279,12.3947,12.808,9.87683,6.07255,1.52341,-1.59873,12.0742,-0.620492,4.88118,10.6194,7.57564,16.846,24.4855,13.379,20.53,9.31521,7.84492,3.74845,-0.110743,0.153597,-0.953821,1.02513,0.613353,1.51274,-0.951595,1.14926,-1.44627,1.31979,-1.8976,0.50446
-2252.96,0.984938,0.00526819,9,511,0,2272.95,10.6441,18.5597,12.1767,1,0.776876,0.186956,0,0.629654,0.076026,0,0,0.979422,4.86358,11.1884,7.4171,1.31044,-0.590039,-0.418436,-0.0619467,0.388416,1.09011,1.80614,2.46664,2.4447,1.88882,1.06484,0.103351,-0.444932,0.0283079,0.136678,1.82206,-0.178035,-1.28675,1.2017,0.943449,-0.312185,-0.537818,0.152513,0.509437,0.857192,-0.523218,-0.161742,-0.53037,-0.62301,1.24874,0.193983,0.0169085,1.00375,-0.201679,1.51908,-1.48881,-0.454871,-2.8697,-2.0351,-0.301283,1.88909,5.30184,8.7843,11.9967,11.89,9.18643,5.17895,0.502656,-2.16396,-4.92918,-2.67417,12.2976,2.12188,0.410294,24.1646,28.0864,19.05,12.6287,10.33,4.48721,2.17141,-4.60313,-1.67813,-2.91131,-4.08762,9.85744,4.59133,4.07525,10.5057,0.850809,12.5979,-10.3848,-3.438
-2252.96,0.000999646,0.00856804,2,5,1,2273.33,10.6441,18.5597,12.1767,1,0.776876,0.186956,0,0.629654,0.076026,0,0,0.979422,4.86358,11.1884,7.4171,1.31044,-0.590039,-0.418436,-0.0619467,0.388416,1.09011,1.80614,2.46664,2.4447,1.88882,1.06484,0.103351,-0.444932,0.0283079,0.136678,1.82206,-0.178035,-1.28675,1.2017,0.943449,-0.312185,-0.537818,0.152513,0.509437,0.857192,-0.523218,-0.161742,-0.53037,-0.62301,1.24874,0.193983,0.0169085,1.00375,-0.201679,1.51908,-1.48881,-0.454871,-2.8697,-2.0351,-0.301283,1.88909,5.30184,8.7843,11.9967,11.89,9.18643,5.17895,0.502656,-2.16396,-4.92918,-2.67417,12.2976,2.12188,0.410294,24.1646,28.0864,19.05,12.6287,10.33,4.48721,2.17141,-4.60313,-1.67813,-2.91131,-4.08762,9.85744,4.59133,4.07525,10.5057,0.850809,12.5979,-10.3848,-3.438
