# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=109533377
# chain_id=4
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=draws_4.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta.1,beta.2,beta.3,L_u.1.1,L_u.2.1,L_u.3.1,L_u.1.2,L_u.2.2,L_u.3.2,L_u.1.3,L_u.2.3,L_u.3.3,sigma_u.1,sigma_u.2,sigma_u.3,sigma,z_u.1.1,z_u.2.1,z_u.3.1,z_u.4.1,z_u.5.1,z_u.6.1,z_u.7.1,z_u.8.1,z_u.9.1,z_u.10.1,z_u.11.1,z_u.12.1,z_u.1.2,z_u.2.2,z_u.3.2,z_u.4.2,z_u.5.2,z_u.6.2,z_u.7.2,z_u.8.2,z_u.9.2,z_u.10.2,z_u.11.2,z_u.12.2,z_u.1.3,z_u.2.3,z_u.3.3,z_u.4.3,z_u.5.3,z_u.6.3,z_u.7.3,z_u.8.3,z_u.9.3,z_u.10.3,z_u.11.3,z_u.12.3,u.1.1,u.2.1,u.3.1,u.4.1,u.5.1,u.6.1,u.7.1,u.8.1,u.9.1,u.10.1,u.11.1,u.12.1,u.1.2,u.2.2,u.3.2,u.4.2,u.5.2,u.6.2,u.7.2,u.8.2,u.9.2,u.10.2,u.11.2,u.12.2,u.1.3,u.2.3,u.3.3,u.4.3,u.5.3,u.6.3,u.7.3,u.8.3,u.9.3,u.10.3,u.11.3,u.12.3
-2238.83,0.187939,0.00381523,3,10,1,2262.65,3.07337,10.3745,12.9052,1,0.886321,-0.153467,0,0.463072,-0.620298,0,0,0.769206,14.76,21.7458,5.13207,1.31691,0.305333,0.369603,0.490135,0.634104,0.861573,1.12159,1.31337,1.32156,1.12323,0.864958,0.544382,0.352952,0.762181,0.338833,0.69284,0.839799,-0.548363,0.906945,0.287091,0.2826,-0.47364,-0.130362,0.744573,-0.162055,1.27261,-0.428678,1.58296,0.524036,0.805051,1.35265,0.948614,0.517188,0.196524,-0.545124,-0.987914,1.68909,4.50673,5.45535,7.23441,9.3594,12.7169,16.5547,19.3853,19.5062,16.5789,12.7668,8.03509,5.20959,13.56,10.5356,16.4235,20.6782,11.0838,30.75,28.2045,28.3171,16.8793,15.3582,17.99,5.17083,2.35696,-3.06201,3.65732,-1.10415,4.24513,1.5692,1.79643,0.10117,1.39894,-2.41819,-6.69895,6.90577
-2237.25,0.994039,0.000967198,10,1023,0,2260.18,2.65694,9.62113,12.5543,1,0.82706,-0.221789,0,0.562114,-0.127359,0,0,0.966742,14.1658,23.2668,4.44215,1.32013,0.356339,0.411181,0.550647,0.692423,0.936007,1.19556,1.39571,1.40425,1.20636,0.919261,0.594563,0.402806,0.712346,0.257573,1.31832,0.193174,-0.26986,0.579489,0.398057,0.0908052,-0.112233,-0.216817,0.675849,0.188101,0.34242,-0.248418,1.18319,-0.0667145,0.280879,1.08383,0.580954,1.05291,0.967283,-0.866721,-0.617291,1.77525,5.04781,5.82469,7.80033,9.80869,13.2592,16.936,19.7713,19.8922,17.0889,13.022,8.42243,5.70605,16.1735,11.2811,27.838,15.8508,14.4822,30.5851,32.0638,28.2096,21.7461,14.8537,20.2804,10.2113,0.716412,-1.61763,3.79276,-1.07798,0.436712,3.14869,0.894567,3.08678,3.02888,-4.50506,-3.61904,7.12039
-2241.78,0.991596,0.00160765,10,1023,0,2257.33,3.63079,10.1777,11.5042,1,0.903637,-0.0227587,0,0.428298,-0.780088,0,0,0.625255,11.3204,18.0349,2.6761,1.30935,0.353329,0.428964,0.582922,0.765051,1.08271,1.40642,1.66657,1.68406,1.41736,1.07597,0.67149,0.415273,1.05273,-0.134869,0.95681,0.479413,-0.624852,0.150595,0.64423,-1.00869,0.0986333,0.0653546,0.893411,0.715363,0.793551,-1.39828,1.32645,0.991181,0.563977,0.809277,-0.538082,1.6696,0.869948,-0.418885,-1.08427,0.12091,3.99982,4.85603,6.5989,8.66066,12.2566,15.9212,18.8661,19.0642,16.0451,12.1804,7.60151,4.70104,13.8898,5.94906,16.8906,16.1712,12.8184,24.0837,32.1363,19.6537,23.8607,18.0399,17.8443,12.2934,-0.89138,-2.08424,0.18655,0.611075,2.18217,0.954082,-2.34673,4.79682,1.16341,-0.902863,-3.72023,-1.31637
-2242.57,0.893383,0.00263927,10,1023,0,2258.31,2.31214,11.0267,11.4069,1,0.931881,0.356803,0,0.362764,0.750544,0,0,0.556215,13.9108,19.8613,2.79916,1.30275,0.384836,0.450911,0.576365,0.737257,0.971937,1.24124,1.44345,1.44641,1.26223,0.966114,0.62897,0.431587,0.7337,-0.00543346,0.663828,-0.616533,-1.10348,0.731292,0.425766,0.279237,-1.0513,0.0973095,-0.155002,0.244883,-0.491109,-0.678147,-0.882241,0.0159767,1.39695,0.964111,-1.07124,0.905002,0.333804,-0.402715,-0.861721,-0.698535,5.35339,6.27255,8.01771,10.2559,13.5204,17.2666,20.0796,20.1207,17.5587,13.4394,8.74949,6.00373,12.409,8.30649,15.4504,9.20333,10.0385,28.2422,29.7836,28.7825,15.7873,18.5823,10.5244,9.75235,1.16115,-0.616899,0.596682,-0.53406,0.827401,4.27711,0.668289,3.44027,-0.428296,0.542342,-1.0391,-0.142055
-2244.45,0.508236,0.00344038,7,249,1,2261.57,2.3084,11.0082,11.7113,1,0.933834,0.480724,0,0.357706,0.713999,0,0,0.509029,12.9611,18.8035,3.30932,1.31913,0.410219,0.477907,0.610003,0.777691,1.05142,1.33263,1.55924,1.5786,1.34263,1.04488,0.688466,0.465525,0.883075,0.0904622,0.623508,-0.727049,-1.02061,0.774717,0.465106,0.431044,-1.11155,0.0246442,-0.0146161,0.110836,-0.540533,-0.747289,-1.1126,0.205803,1.37655,0.790456,-0.945327,0.917936,0.61368,-0.374336,-1.41284,-0.895997,5.3169,6.19421,7.90632,10.0798,13.6275,17.2724,20.2095,20.4604,17.4019,13.5428,8.9233,6.03373,13.1428,9.00019,14.905,8.76553,11.5975,28.611,30.5075,30.6184,16.0992,18.5132,11.9907,8.91981,1.82863,-0.284802,0.569467,-0.134022,1.57997,5.28214,1.98708,5.07613,0.543284,1.08992,-1.31926,-0.506865
-2244.86,0.957537,0.00186583,10,1023,0,2268.64,2.98937,10.0164,12.6612,1,0.859386,0.115805,0,0.511327,-0.149792,0,0,0.981912,9.14758,15.9965,2.93983,1.32122,0.508341,0.605086,0.795686,1.03133,1.41595,1.80611,2.12956,2.1503,1.82375,1.40147,0.905614,0.584448,0.567765,-0.854761,1.02694,-0.470276,-0.356601,0.110228,-0.168185,-1.2775,-0.0784125,0.505849,-0.326708,0.862242,-0.758605,-1.0108,0.858854,-0.154154,0.394796,0.202075,0.00489028,1.98272,0.149235,0.801931,-1.56458,0.159098,4.65009,5.53507,7.2786,9.43415,12.9525,16.5215,19.4803,19.67,16.6829,12.8201,8.28418,5.34628,11.6323,1.32675,19.3383,10.3313,16.5485,25.7306,27.8998,19.1114,24.4301,23.4039,9.77736,15.0872,-2.26679,-2.33543,2.29788,0.113214,1.77873,1.14966,0.81318,7.01807,1.08621,2.56927,-4.06422,0.278534
-2246.02,0.980986,0.00280588,10,1023,0,2270.99,1.33077,12.7232,11.0779,1,0.969167,0.112558,0,0.246405,-0.613749,0,0,0.781436,17.1893,21.5626,2.81353,1.32359,0.365207,0.419986,0.515668,0.648495,0.84175,1.06396,1.23624,1.23484,1.08394,0.841896,0.562807,0.40104,0.77134,0.679948,0.739966,0.240469,-1.21102,0.573863,1.09188,0.154333,-0.652382,-0.774151,1.12557,-0.189201,0.361767,-0.745294,0.595868,2.72626,0.893403,1.37171,-0.570302,0.428428,-0.525986,0.27701,-1.37103,-0.966266,6.27764,7.21926,8.86396,11.1471,14.4691,18.2886,21.25,21.226,18.6321,14.4716,9.67423,6.89358,11.7302,12.3894,14.7079,14.8297,11.1564,25.2833,31.6359,26.6254,19.1856,13.4806,17.7417,7.37558,-0.420916,-2.67973,0.195602,5.78407,4.322,2.36184,-2.74783,1.06649,0.313371,2.21246,-4.77975,-1.67071
-2243.14,0.438761,0.00442384,2,6,1,2267.1,1.3455,12.7076,11.0767,1,0.969738,0.114553,0,0.244148,-0.615682,0,0,0.779624,17.2435,21.8228,2.8075,1.30942,0.365387,0.419856,0.517453,0.648703,0.839397,1.05943,1.22441,1.23128,1.07678,0.840341,0.575882,0.399801,0.763394,0.690605,0.751885,0.231664,-1.21118,0.577488,1.10996,0.156898,-0.655666,-0.773125,1.13053,-0.191876,0.359195,-0.744962,0.606998,2.72587,0.901609,1.38034,-0.556075,0.44977,-0.524356,0.274595,-1.37152,-0.976441,6.30055,7.2398,8.92271,11.1859,14.4742,18.2683,21.1131,21.2315,18.5675,14.4904,9.93024,6.89397,11.7998,12.5647,14.9566,14.9624,11.3105,25.497,31.8254,26.8928,19.294,13.6645,18.2105,7.43844,-0.415831,-2.68927,0.195356,5.77455,4.33695,2.3638,-2.74195,1.10924,0.33193,2.20766,-4.77091,-1.67698
-2241.01,0.454413,0.00207371,10,1023,0,2265.44,3.38849,12.8742,9.98575,1,0.959658,0.308889,0,0.28117,-0.0056599,0,0,0.951081,13.4019,20.6143,3.15936,1.32284,0.321696,0.38218,0.517987,0.673004,0.940256,1.21466,1.43708,1.44357,1.2221,0.927188,0.575181,0.375022,0.0979447,-0.798398,0.922212,0.31064,-0.919807,0.352667,-0.243087,-0.605366,-0.385296,-0.545741,0.178444,0.830479,0.865623,-0.936444,-0.340335,1.69792,0.0597171,0.441993,-0.724887,0.88126,-0.224253,0.750141,-0.760602,0.149856,4.31133,5.12192,6.94199,9.01952,12.6012,16.2787,19.2595,19.3465,16.3784,12.426,7.7085,5.026,6.93171,2.93292,15.5924,15.1143,13.2695,26.0734,27.0202,25.0489,21.9431,15.1791,12.4129,12.2325,2.91322,-2.42659,-0.533632,5.75317,1.11348,2.50718,-0.771368,4.06761,0.525686,3.16862,-1.72734,0.80142
-2243.03,0.995078,0.00101523,10,1023,0,2260.08,2.43993,12.3853,9.94338,1,0.851953,0.389764,0,0.523618,-0.298042,0,0,0.871353,12.7061,17.5773,5.13028,1.33028,0.412752,0.471111,0.621054,0.790278,1.06761,1.34881,1.58851,1.59725,1.3656,1.05414,0.680727,0.46817,0.786232,-0.435664,1.45355,0.395195,-1.70297,0.302707,0.0184875,0.234458,0.145779,-0.475378,0.113043,1.0881,0.469152,-0.286626,-0.54021,1.10843,0.0330317,0.801678,-0.597374,0.992451,-0.424506,1.24026,-0.649181,0.329463,5.24449,5.986,7.8912,10.0414,13.5652,17.1382,20.1838,20.295,17.3515,13.3941,8.64941,5.94863,13.4173,3.04514,22.6785,15.4717,0.313721,22.9845,23.9581,26.0768,21.7916,11.4105,11.2343,17.0255,1.7204,0.326878,-3.39557,5.93095,4.88636,5.81796,0.477678,7.2719,0.610078,8.37903,-1.71369,0.745197
-2246.67,0.99832,0.00164637,10,1023,0,2261.96,4.32502,10.3011,10.2206,1,0.967906,0.247343,0,0.251311,-0.204343,0,0,0.947135,12.5705,20.7686,4.00948,1.32013,0.255252,0.338296,0.462979,0.645501,0.914386,1.21205,1.44456,1.4488,1.22777,0.914542,0.550587,0.320303,2.00913,1.00247,0.383222,0.430449,-0.505229,0.629932,1.35721,-1.32784,-1.34457,0.0275814,1.5774,-0.43466,-1.06547,0.984739,0.778826,0.781005,0.17548,0.108697,-1.33079,0.280917,0.104673,0.689574,-0.863574,0.817981,3.20865,4.25254,5.81987,8.11426,11.4943,15.2361,18.1589,18.2122,15.4337,11.4962,6.92114,4.02637,15.6175,12.0327,11.307,15.2226,15.7441,27.6526,36.1226,22.1935,17.663,18.5282,19.301,4.17011,-5.4391,3.25373,3.10277,3.25337,1.98714,1.09868,-4.73307,3.59151,2.71672,3.50304,-4.0258,3.78007
-2252.12,0.864863,0.00267303,10,1023,0,2268.32,0.394955,11.4021,6.92842,1,0.947718,0.904509,0,0.319109,0.0694566,0,0,0.420761,15.2169,18.3599,7.83218,1.31777,0.474933,0.544347,0.651281,0.791986,1.01751,1.26424,1.44948,1.45884,1.27542,1.01897,0.715873,0.528167,0.108648,-0.714585,0.370794,-0.279238,-1.75531,0.148789,-0.43525,-0.0445638,1.00521,-0.588006,-0.929898,0.793699,1.05577,-3.09396,0.0171387,-1.19454,0.900783,0.813624,0.514368,-0.474565,-1.07981,0.179183,-0.689143,0.673521,7.22701,8.28327,9.91048,12.0516,15.4833,19.2377,22.0566,22.199,19.4079,15.5055,10.8934,8.03707,8.90037,5.28501,13.5047,12.1445,7.42062,22.8694,22.6709,25.1227,28.0815,14.285,7.00807,13.8402,6.90293,-6.7285,4.87205,1.52217,9.22194,11.7184,11.7269,8.74668,6.02374,7.48928,2.29452,6.39303
-2251.4,0.143776,0.00322775,2,7,1,2276.49,0.39969,11.404,6.9298,1,0.947674,0.9044,0,0.319241,0.067969,0,0,0.421237,15.204,18.4438,7.8261,1.31833,0.478131,0.542756,0.651509,0.796298,1.02147,1.2598,1.45229,1.45761,1.27665,1.01893,0.711772,0.529573,0.105866,-0.718737,0.37158,-0.281504,-1.75944,0.148237,-0.440824,-0.0409973,1.00322,-0.584231,-0.933172,0.792936,1.05757,-3.09976,0.0145427,-1.19536,0.903248,0.815254,0.521319,-0.483165,-1.08431,0.176667,-0.690424,0.667872,7.26951,8.25207,9.90555,12.1069,15.5304,19.154,22.0806,22.1615,19.4102,15.4918,10.8218,8.05164,8.98045,5.25474,13.5754,12.2608,7.49432,22.8925,22.7885,25.2357,28.2212,14.3696,6.94633,13.9251,6.92694,-6.75955,4.85693,1.54572,9.27166,11.6832,11.7633,8.70221,5.9951,7.48354,2.26541,6.37181
-2248.99,0.979047,0.000817801,10,1023,0,2272.84,0.0907122,11.5294,6.99405,1,0.970063,0.830324,0,0.242854,-0.0368989,0,0,0.556058,15.2616,19.6692,5.84498,1.32212,0.497964,0.549507,0.667659,0.810066,1.04011,1.2873,1.47,1.48324,1.29239,1.02793,0.722531,0.535317,0.199613,-0.669137,0.261673,-0.160462,-1.81562,-0.0726211,-0.299353,-0.190219,0.554434,-0.424948,-1.08201,0.92367,0.779084,-2.80611,-0.518746,-1.15843,0.805234,0.537896,0.356435,-0.401248,-0.704625,-0.326658,-0.515575,0.611783,7.59975,8.38637,10.1896,12.3629,15.8737,19.6463,22.4346,22.6366,19.7239,15.6879,11.027,8.16982,10.4548,7.28848,13.9891,14.6898,11.1728,24.2152,26.6181,27.392,27.3075,17.5833,8.61764,14.6261,4.90582,-6.3091,1.49786,0.200955,8.05658,8.01147,8.35727,5.93539,3.86253,4.01873,2.06427,4.38719
-2249.11,0.99611,0.00126747,10,1023,0,2268.12,-1.38505,10.7178,6.0041,1,0.910522,0.877083,0,0.413461,0.362717,0,0,0.314899,14.7422,18.9492,7.88751,1.32024,0.611498,0.66598,0.784537,0.937189,1.17323,1.43234,1.61619,1.62953,1.42804,1.16074,0.84705,0.655461,0.556696,-0.829044,0.467911,-0.442322,-0.886062,-0.763626,0.259237,-0.485508,-1.16395,-0.165502,0.0143037,0.775105,0.754687,-1.23705,-0.0946797,-0.626878,1.58239,0.427794,0.348118,-1.88276,-0.279106,-0.37075,0.317831,1.48177,9.01482,9.818,11.5658,13.8162,17.2959,21.1158,23.8262,24.0229,21.0524,17.1119,12.4874,9.66292,14.9122,4.99525,17.2021,12.7045,13.3004,18.7302,29.9163,24.3116,15.5197,18.7304,14.7268,17.3819,7.69749,-0.837129,6.53093,3.66099,9.51173,8.78676,12.7871,5.20778,5.85597,6.63567,6.69023,10.4324
-2246.82,0.875234,0.00202689,10,1023,0,2270.63,-1.02239,11.2776,6.13429,1,0.85115,0.843834,0,0.524923,0.316503,0,0,0.433325,17.1113,16.5906,4.87135,1.30909,0.507044,0.562715,0.662195,0.793563,0.987396,1.21081,1.37492,1.38471,1.2112,0.988529,0.715478,0.549163,0.28004,0.399428,1.16743,0.427017,-0.443822,2.04465,0.785063,0.756032,0.30343,0.857744,0.206595,-0.0381498,-0.549671,0.464108,1.44907,2.05311,0.587232,1.02175,-0.410155,-0.096109,1.61066,1.21912,-1.81814,0.41495,8.67618,9.62879,11.331,13.5789,16.8956,20.7185,23.5267,23.6941,20.7252,16.915,12.2428,9.39689,9.59882,11.4247,19.5178,14.9248,10.078,34.9043,26.2523,26.1377,19.746,21.429,11.9025,7.42254,1.35574,3.90861,7.58075,8.25425,4.61409,10.2864,5.99639,6.65475,8.84651,7.95932,-0.578298,3.07448
-2249.77,0.353261,0.00249314,10,1023,0,2268.65,-1.06083,12.6764,7.70408,1,0.933179,0.844914,0,0.359411,0.273102,0,0,0.45993,14.5708,15.8933,6.33925,1.30853,0.596774,0.667248,0.770419,0.926699,1.16604,1.41563,1.6033,1.61971,1.42609,1.1567,0.837264,0.651337,0.873836,-0.237218,0.242374,0.312205,-0.354009,-0.341567,0.660586,-0.224233,-0.285967,0.0512486,0.609386,0.260931,-0.422306,-1.07024,0.0133819,-0.103306,3.16994,0.666261,-0.908603,0.876416,-1.82866,0.443073,-0.908022,1.83034,8.69547,9.72234,11.2256,13.5027,16.9902,20.6269,23.3614,23.6005,20.7792,16.8541,12.1996,9.49051,13.8425,8.54113,12.8108,15.5276,15.2718,19.0446,27.5526,22.7416,19.5173,17.4482,15.8987,11.1507,3.47795,0.0427737,4.58509,5.20282,14.8749,8.93352,7.082,10.8424,1.81155,7.576,2.89205,9.27693
-2250.46,0.998047,0.00101453,10,1023,0,2273.61,-0.794544,13.468,7.69063,1,0.938742,0.630967,0,0.34462,0.513293,0,0,0.581732,15.7376,17.0824,3.58719,1.31492,0.53827,0.588745,0.706597,0.840221,1.06348,1.28419,1.47528,1.48884,1.30414,1.04483,0.763738,0.577528,0.41605,0.140008,0.346971,1.05636,-0.553193,0.490113,-0.493093,-0.236962,-0.796744,-0.0625707,0.618158,-0.46454,0.120952,-1.3406,0.428532,-0.282109,2.0471,1.06379,-0.764014,0.759919,-2.12466,0.704481,-0.460487,2.03333,8.47106,9.26542,11.1201,13.223,16.7366,20.2101,23.2172,23.4307,20.524,16.4431,12.0194,9.08889,11.081,10.2653,13.3736,19.6925,13.7974,23.4786,20.7547,22.48,16.2228,16.3865,15.8864,6.52652,2.23678,-1.20718,3.13243,3.2581,5.66036,6.02898,0.836883,4.5193,-2.94894,3.71975,1.90591,4.69495
-2249.87,0.992984,0.00161736,10,1023,0,2276.95,0.75535,14.8217,9.69351,1,0.918636,0.309371,0,0.395105,-0.75509,0,0,0.578039,12.0271,13.5735,2.68459,1.31741,0.57564,0.644904,0.793959,0.964778,1.25838,1.5652,1.80382,1.81553,1.57843,1.24827,0.861821,0.626368,0.415517,-0.741637,1.19542,-1.02979,-0.357905,0.791341,1.11418,-0.060591,-0.793429,-1.32031,-0.334214,-0.181176,-0.0742934,-0.508909,0.82805,-0.201776,2.95438,0.852122,-1.15719,1.96747,-1.22432,0.637914,-1.55991,1.84401,6.92326,7.7563,9.54899,11.6034,15.1346,18.8247,21.6946,21.8354,18.9839,15.013,10.3652,7.53336,9.40615,4.06403,16.311,6.50723,13.7715,23.7607,28.4673,22.3131,15.4266,8.48402,8.95379,6.83864,-0.479496,1.24927,-0.478873,2.57566,6.35525,1.01814,-2.55614,4.6838,1.01941,4.70307,-1.02742,3.74902
-2237.89,0.88562,0.00253787,10,1023,0,2271.79,-0.234593,15.3433,9.26555,1,0.865942,0.518801,0,0.500144,0.532171,0,0,0.669059,17.0223,16.2724,5.03485,1.31792,0.466084,0.514182,0.620135,0.738599,0.946942,1.16249,1.33168,1.33982,1.1723,0.938983,0.666742,0.501599,-0.539912,-0.20798,-0.187311,-0.333548,-0.773296,0.487455,0.695825,0.329148,0.300292,-0.375587,0.586728,0.596451,0.523187,0.481889,0.306194,1.34776,1.1308,1.73587,-0.18226,0.135018,-0.403533,0.936829,-2.57339,0.950235,7.93382,8.75258,10.5561,12.5727,16.1192,19.7883,22.6682,22.8069,19.9553,15.9837,11.3495,8.53839,2.17347,5.55268,7.21387,7.693,7.04983,20.3478,24.4276,21.5583,18.9629,10.1745,14.1702,11.9223,1.53322,2.40912,2.14941,5.57565,4.21076,10.1901,4.72887,4.83647,2.50741,4.60216,-5.35509,6.10932
-2238.47,0.2,0.00316918,2,5,1,2261.84,-0.239016,15.3434,9.27258,1,0.866185,0.518228,0,0.499724,0.530824,0,0,0.670571,17.0018,16.3251,5.0405,1.32117,0.463278,0.514485,0.624226,0.739579,0.945638,1.16235,1.33434,1.34325,1.1753,0.942631,0.66834,0.49962,-0.535364,-0.205415,-0.191346,-0.330021,-0.779059,0.487094,0.692325,0.326953,0.302035,-0.375762,0.587517,0.59629,0.518305,0.481093,0.310552,1.35069,1.12826,1.73442,-0.188173,0.134195,-0.410364,0.937998,-2.57879,0.9486,7.87655,8.74716,10.6129,12.5741,16.0775,19.762,22.6862,22.8375,19.9821,16.0264,11.363,8.49443,2.18349,5.59932,7.26589,7.76573,7.01626,20.41,24.5164,21.6615,19.0834,10.2638,14.2437,11.9295,1.52959,2.42039,2.16826,5.61422,4.1992,10.2019,4.70185,4.83711,2.49112,4.62732,-5.39858,6.1068
-2237.67,0.996199,0.000955166,10,1023,0,2260.64,-0.412242,15.5424,8.93113,1,0.931516,0.443847,0,0.363701,0.503013,0,0,0.741605,17.6247,14.9971,4.32313,1.30881,0.45748,0.508576,0.614425,0.727023,0.924615,1.13477,1.30363,1.30953,1.14689,0.922595,0.65693,0.492641,-0.285011,-0.0680773,-0.0363207,-0.262265,-0.912792,0.593555,0.760189,-0.0192242,0.17579,-0.297439,0.519017,0.775907,0.839836,0.453759,0.157591,1.36865,0.74359,1.54737,-0.0129505,-0.138562,-0.344885,1.06603,-2.39883,0.930627,8.06296,8.96352,10.8291,12.8136,16.2961,20.0001,22.9762,23.0801,20.2137,16.2605,11.5782,8.68266,4.83642,6.7335,8.38542,8.72601,7.93811,19.0903,22.3582,18.1893,16.981,11.2663,12.0083,11.1144,2.9506,2.2826,1.60523,5.21266,2.1732,8.42909,4.113,2.0267,1.47722,4.54122,-5.30161,5.6162
-2240.58,0.912773,0.00150125,10,1023,0,2256.33,-0.740601,15.5645,9.40998,1,0.841161,0.315846,0,0.540784,-0.274849,0,0,0.90813,19.3242,19.8164,5.20699,1.29276,0.433597,0.480255,0.577175,0.679573,0.860215,1.052,1.2065,1.21177,1.06312,0.85832,0.615617,0.465512,-0.585902,-0.361222,-0.361078,-0.148569,-1.24123,0.454068,-0.0339227,-0.1033,-0.104038,-0.00775049,0.727297,0.428674,0.354693,0.874809,0.627935,1.20297,0.734022,0.837221,0.00919415,0.370538,-0.469157,1.05792,-2.83416,0.948489,8.37893,9.28057,11.1535,13.1322,16.623,20.3291,23.3147,23.4166,20.544,16.5864,11.8963,8.99567,0.948778,4.13427,5.75135,9.73554,1.03727,22.4015,19.7473,19.0917,16.6061,14.2241,18.0556,12.3534,3.22881,5.44343,4.43524,7.01867,6.66199,5.0392,2.07624,3.89286,-0.321152,6.4252,-13.4301,4.63714
-2245.48,0.967677,0.00197922,10,1023,0,2262.29,0.715631,14.2907,9.1219,1,0.953348,0.288118,0,0.301875,0.541004,0,0,0.790128,15.5463,15.0674,4.76755,1.34684,0.447828,0.505894,0.61791,0.750575,0.975493,1.21234,1.40434,1.40694,1.22297,0.97509,0.674557,0.484293,0.751254,-0.870426,1.30319,0.521766,-0.318199,0.0442972,-0.139773,1.33461,-0.812313,0.35008,-0.560993,-0.177564,-1.40749,-1.35867,-0.125586,0.23439,-0.0635959,0.286578,1.7547,0.651321,0.601235,1.58794,-1.85046,0.659385,6.9621,7.8648,9.60625,11.6687,15.1654,18.8474,21.8323,21.8728,19.0127,15.1591,10.4869,7.52899,9.84987,3.30779,14.8034,13.1549,12.5651,17.6161,19.5368,26.2804,13.8725,15.599,7.138,6.14897,-2.74916,-6.66824,3.73695,3.25972,0.279671,2.85907,8.17843,7.82843,1.84955,8.22408,-7.49099,2.69113
-2249.47,0.588599,0.00290943,10,1023,0,2267.55,0.813283,13.9247,9.24106,1,0.957016,0.282176,0,0.290034,0.762166,0,0,0.582649,14.2788,15.7095,4.81757,1.34869,0.491163,0.540683,0.6686,0.809077,1.0633,1.32124,1.51769,1.51394,1.33131,1.05322,0.722994,0.520742,1.20425,-1.27759,1.0019,0.2055,-0.451214,-0.159219,-0.205294,0.457104,-0.24416,0.529444,-0.798311,0.130321,-1.63316,0.0716555,0.352583,0.336769,0.395453,0.951193,1.85159,0.572916,1.337,0.680216,-1.15187,1.21429,7.0132,7.72028,9.54678,11.5526,15.1827,18.8657,21.6707,21.6172,19.0094,15.0387,10.3235,7.43555,12.8712,2.30772,14.6169,13.1002,13.9302,19.1385,21.882,24.8437,18.9028,18.2467,7.23237,8.42277,0.505257,-3.75489,5.57735,2.79971,0.898717,3.88144,6.50669,5.3446,4.66617,5.28509,-5.18162,4.59486
-2255.45,0.945364,0.001975,10,1023,0,2278.32,1.00811,13.7921,9.89958,1,0.896763,-0.162453,0,0.442511,0.673102,0,0,0.721486,12.2323,13.7971,5.92295,1.26096,0.555219,0.614526,0.76425,0.927709,1.22092,1.52606,1.7494,1.75559,1.53491,1.21899,0.832367,0.602869,0.341207,-0.3631,0.716859,0.771901,-0.446227,0.300506,0.15787,0.310953,0.00758719,0.531967,-0.827056,-0.254198,-0.866702,0.256083,-1.01673,0.970779,-0.228046,1.38637,1.72384,1.27961,1.44772,1.02662,-1.29844,1.15538,6.79162,7.51709,9.34856,11.348,14.9346,18.6673,21.3992,21.475,18.7755,14.9111,10.1818,7.3745,8.9528,5.38652,13.8326,16.1911,12.3817,20.7163,22.6088,23.62,19.0374,18.3302,5.24918,5.90719,-2.87763,-0.944563,-2.22223,6.33319,-3.92828,5.65409,6.31263,5.01866,4.73993,5.33498,-9.64682,3.34379
-2253.59,0.564906,0.00276365,10,1023,0,2277.99,0.583499,13.8959,10.4827,1,0.916607,-0.0757466,0,0.399791,0.684153,0,0,0.725394,11.7331,11.5588,6.56576,1.37868,0.592211,0.678952,0.827824,1.01796,1.30304,1.61538,1.87416,1.88364,1.64461,1.29104,0.896449,0.662611,0.636197,-0.0274991,0.962631,0.274337,-0.746448,0.694963,-0.102218,0.385178,0.0936644,0.814356,-0.633823,-0.387001,-0.816793,-0.183943,-0.70143,1.07816,0.0746722,1.03092,1.60944,1.08996,1.32409,0.778225,-1.2903,1.43411,6.94849,7.96623,9.71296,11.9438,15.2887,18.9534,21.9898,22.101,19.2964,15.1479,10.5182,7.7745,9.21432,7.06633,13.2191,12.0529,10.3561,20.3262,19.3841,21.7369,17.8573,17.4416,6.5688,5.23191,-1.32693,-1.33727,0.571671,5.86106,-3.64543,7.22842,6.27412,5.98463,5.90916,6.7225,-9.43833,4.76241
