# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=109533377
# chain_id=1
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=draws_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta.1,beta.2,beta.3,L_u.1.1,L_u.2.1,L_u.3.1,L_u.1.2,L_u.2.2,L_u.3.2,L_u.1.3,L_u.2.3,L_u.3.3,sigma_u.1,sigma_u.2,sigma_u.3,sigma,z_u.1.1,z_u.2.1,z_u.3.1,z_u.4.1,z_u.5.1,z_u.6.1,z_u.7.1,z_u.8.1,z_u.9.1,z_u.10.1,z_u.11.1,z_u.12.1,z_u.1.2,z_u.2.2,z_u.3.2,z_u.4.2,z_u.5.2,z_u.6.2,z_u.7.2,z_u.8.2,z_u.9.2,z_u.10.2,z_u.11.2,z_u.12.2,z_u.1.3,z_u.2.3,z_u.3.3,z_u.4.3,z_u.5.3,z_u.6.3,z_u.7.3,z_u.8.3,z_u.9.3,z_u.10.3,z_u.11.3,z_u.12.3,u.1.1,u.2.1,u.3.1,u.4.1,u.5.1,u.6.1,u.7.1,u.8.1,u.9.1,u.10.1,u.11.1,u.12.1,u.1.2,u.2.2,u.3.2,u.4.2,u.5.2,u.6.2,u.7.2,u.8.2,u.9.2,u.10.2,u.11.2,u.12.2,u.1.3,u.2.3,u.3.3,u.4.3,u.5.3,u.6.3,u.7.3,u.8.3,u.9.3,u.10.3,u.11.3,u.12.3
-2363.59,0.995424,0.000675845,10,1023,0,2403.1,6.53227,44.8368,5.67875,1,0.832916,0.565345,0,0.553399,-0.484902,0,0,0.667275,8.12725,1.36154e-05,5.03035,1.39453,0.129125,0.234107,0.47345,0.729119,1.14976,1.59315,1.96514,1.98209,1.63374,1.12323,0.576187,0.222968,-0.864802,1.08041,0.459051,0.636369,0.0144949,-1.02866,0.871821,-0.813931,-0.532058,-0.141598,1.90612,-0.713884,1.76233,1.62504,1.09937,0.614578,1.06578,0.565329,1.14091,-2.97628,-1.70583,2.18457,-0.84024,3.95147,1.04943,1.90265,3.84785,5.92573,9.34436,12.948,15.9712,16.1089,13.2778,9.12877,4.68282,1.81212,-5.05171e-06,1.07955e-05,8.82797e-06,1.30634e-05,1.3148e-05,1.03164e-05,2.88545e-05,1.6345e-05,1.45184e-05,1.16711e-05,2.08963e-05,-2.85036e-06,8.39214,3.48505,3.91689,2.58418,6.81183,8.93747,7.29166,-2.36809,0.218133,10.8725,-5.83122,15.639
-2341.82,0.984951,0.00128218,10,1023,0,2384.45,5.78856,42.8342,6.8889,1,-0.387358,0.804608,0,0.921929,-0.407124,0,0,0.432269,10.1965,8.8887e-06,3.87423,1.33498,0.180789,0.270545,0.426888,0.65068,0.986318,1.3692,1.63458,1.65262,1.38258,1.00006,0.513814,0.2356,-1.16578,0.783868,-0.0482364,0.234894,0.0522694,-1.13597,0.373553,-1.29605,-0.439398,0.239321,2.13063,0.655399,1.26666,1.58832,1.69824,0.890622,1.96312,0.775403,1.2579,-3.32526,-0.356615,1.3321,-0.624291,3.45265,1.84342,2.75862,4.35277,6.63467,10.057,13.961,16.667,16.851,14.0975,10.1972,5.23912,2.4023,-1.01757e-05,5.49209e-06,-1.86511e-06,-3.1546e-07,-2.96767e-06,-1.40233e-05,-2.56686e-06,-1.6311e-05,-8.36112e-06,-1.48215e-06,1.56909e-05,4.55963e-06,4.52363,2.26694,4.25086,3.14936,6.2798,7.35844,6.61279,1.627,4.40565,4.97084,-2.80445,5.48284
-2335.24,0.977868,0.00233703,10,1023,0,2368.19,5.5764,41.2085,7.59639,1,-0.572995,0.858309,0,0.819559,-0.206294,0,0,0.469839,10.1411,6.38899e-06,5.07776,1.32463,0.209587,0.302155,0.459336,0.668955,1.00059,1.40531,1.664,1.66103,1.39951,1.02522,0.537696,0.263099,-0.917605,0.301041,0.0185521,-0.0657021,0.781424,-1.13765,0.281457,-0.569093,-0.314051,-0.221433,2.55966,0.898177,1.64831,2.23313,1.92082,0.242044,1.98002,0.0966675,0.913689,-3.19413,-0.246758,1.0248,-0.360936,2.79335,2.12544,3.06418,4.65816,6.78392,10.1471,14.2514,16.8747,16.8447,14.1925,10.3968,5.45282,2.6681,-5.57199e-06,4.7015e-07,-1.58442e-06,-2.79297e-06,4.28635e-07,-1.11016e-05,-4.61791e-06,-9.06067e-06,-6.76781e-06,-4.91263e-06,1.14344e-05,3.73983e-06,5.80706,6.32918,6.56503,3.56177,8.2661,7.54708,9.13717,0.215077,5.83973,7.14503,-1.19894,6.86999
-2277.29,0.825845,0.00413495,10,1023,0,2354.62,5.83565,29.2127,10.8234,1,0.246905,0.688155,0,0.96904,0.0497117,0,0,0.723858,8.05618,2.54442e-07,2.05178,1.31575,0.23654,0.345992,0.552354,0.826253,1.23292,1.72213,2.05583,2.07253,1.73012,1.23905,0.64737,0.295966,0.674647,0.757135,0.64676,0.28677,-1.61042,0.490711,-0.55956,0.896622,-0.888673,-0.0622685,-0.55465,-0.673963,-1.30799,-2.1118,-1.39118,0.0179994,-0.384077,1.77768,-0.835822,2.59378,-0.118273,-0.363613,0.316986,-0.880444,1.90561,2.78738,4.44986,6.65644,9.93264,13.8738,16.5621,16.6967,13.9382,9.982,5.21533,2.38435,1.81204e-07,2.08419e-07,1.94169e-07,1.22615e-07,-3.19618e-07,2.29181e-07,-8.81409e-09,3.51278e-07,-1.10424e-07,6.24877e-08,-9.60872e-08,-1.47582e-07,-1.53983,-2.57069,-1.22031,1.2226,1.00612,5.1218,1.60428,6.87001,2.17653,1.20307,1.32826,-0.958488
-2277.29,9.33562e-08,0.00474587,3,9,1,2298.44,5.83565,29.2127,10.8234,1,0.246905,0.688155,0,0.96904,0.0497117,0,0,0.723858,8.05618,2.54442e-07,2.05178,1.31575,0.23654,0.345992,0.552354,0.826253,1.23292,1.72213,2.05583,2.07253,1.73012,1.23905,0.64737,0.295966,0.674647,0.757135,0.64676,0.28677,-1.61042,0.490711,-0.55956,0.896622,-0.888673,-0.0622685,-0.55465,-0.673963,-1.30799,-2.1118,-1.39118,0.0179994,-0.384077,1.77768,-0.835822,2.59378,-0.118273,-0.363613,0.316986,-0.880444,1.90561,2.78738,4.44986,6.65644,9.93264,13.8738,16.5621,16.6967,13.9382,9.982,5.21533,2.38435,1.81204e-07,2.08419e-07,1.94169e-07,1.22615e-07,-3.19618e-07,2.29181e-07,-8.81409e-09,3.51278e-07,-1.10424e-07,6.24877e-08,-9.60872e-08,-1.47582e-07,-1.53983,-2.57069,-1.22031,1.2226,1.00612,5.1218,1.60428,6.87001,2.17653,1.20307,1.32826,-0.958488
-2283.49,0.995951,0.000555559,10,1023,0,2301.91,6.02648,28.8787,11.4408,1,0.312666,0.781272,0,0.949863,0.231665,0,0,0.579608,8.40738,1.75376e-07,1.94714,1.33927,0.189203,0.277934,0.510958,0.751763,1.18383,1.59559,1.94883,1.97397,1.63075,1.14905,0.620328,0.281464,0.618834,0.816186,0.485046,0.689713,-1.64016,1.05345,-0.679694,0.149244,-1.2594,-0.0704206,-0.333909,-1.31067,-1.1674,-2.88857,-1.61139,0.147789,-0.845665,1.89132,-0.667444,2.18085,-0.428297,-0.624786,0.323788,-0.983408,1.5907,2.33669,4.29581,6.32036,9.95291,13.4147,16.3846,16.5959,13.7104,9.66047,5.21533,2.36638,1.13462e-07,1.51203e-07,1.08818e-07,1.56117e-07,-2.08309e-07,2.6298e-07,-6.36331e-09,1.33102e-07,-1.20375e-07,5.1276e-08,-2.16085e-08,-2.02902e-07,-0.750532,-2.46899,-0.822487,1.62152,0.106647,5.03697,1.90478,5.53146,1.42931,1.0111,1.15847,-1.2729
-2282.36,0.970177,0.00103096,10,1023,0,2308.27,6.07442,28.8539,11.6451,1,0.363906,0.82819,0,0.931436,0.0848306,0,0,0.55399,8.81001,1.36585e-07,2.06692,1.33378,0.17518,0.267352,0.485582,0.719074,1.11603,1.55581,1.86392,1.88938,1.56607,1.10074,0.58611,0.249337,0.859978,0.445725,0.627031,0.467515,-1.61455,0.953364,-1.02895,0.189284,-1.48684,-0.189914,-0.283403,-1.20013,-1.48785,-2.75042,-1.78959,0.166454,-0.82443,2.26879,-0.605974,2.07994,-0.263525,-0.44036,0.351719,-1.17392,1.54334,2.35538,4.27798,6.33505,9.83221,13.7067,16.4212,16.6455,13.7971,9.69752,5.16364,2.19666,1.18114e-07,6.99937e-08,1.03906e-07,9.52184e-08,-1.49932e-07,1.98617e-07,-3.82582e-08,1.17991e-07,-1.11316e-07,3.05504e-08,-6.92257e-09,-1.40288e-07,-1.25301,-2.61357,-1.10801,1.50348,0.683309,5.42829,2.31637,5.64908,2.11836,1.34671,1.35635,-1.12781
-2272.22,0.971272,0.0017657,10,1023,0,2307.14,7.79821,27.3036,12.0415,1,-0.234449,-0.141893,0,0.972128,-0.619333,0,0,0.7722,10.6023,4.76129e-06,3.35031,1.32863,-0.0136063,0.0648638,0.235582,0.422213,0.766182,1.13192,1.39183,1.40786,1.14043,0.733683,0.324927,0.0502834,-0.950715,0.444933,0.167702,-1.79731,0.892366,-2.01241,-1.08797,-0.267095,0.651026,-0.286892,0.990508,-0.0111144,-0.0281165,-1.41709,2.37334,-1.22233,0.525047,-0.472786,-1.28479,0.707943,1.33445,0.245095,-1.29766,-0.527244,-0.144258,0.687703,2.49771,4.47641,8.12326,12.0009,14.7565,14.9265,12.0911,7.7787,3.44496,0.533118,-4.38527e-06,1.987e-06,5.13247e-07,-8.79029e-06,3.27512e-06,-1.05781e-05,-6.58943e-06,-2.80784e-06,1.74029e-06,-2.1469e-06,4.22194e-06,-1.07574e-07,1.90642,-4.62023,5.68012,0.366326,-0.8575,2.41441,-1.72806,1.71646,1.55939,0.880596,-5.56693,-1.36488
-2266.23,0.933914,0.00300621,10,1023,0,2291.94,9.35753,27.0094,12.6673,1,0.426579,0.321155,0,0.90445,-0.554806,0,0,0.767495,6.69315,4.93967e-06,3.16143,1.32099,-0.251866,-0.133089,0.154631,0.445265,0.972217,1.53606,1.97605,2.0045,1.56777,0.957148,0.2868,-0.142108,1.09318,1.95068,-0.509444,-0.200391,0.214583,-0.415773,-0.0649721,-1.09011,2.57171,0.540819,0.555014,-0.521197,-0.0192147,0.413739,-0.0512299,-0.707789,-0.087018,1.09303,-0.301135,0.353789,0.347327,0.26351,-0.794594,-0.12265,-1.68578,-0.890785,1.03497,2.98023,6.5072,10.2811,13.226,13.4164,10.4933,6.40634,1.9196,-0.951148,4.35328e-06,8.43457e-06,-1.9502e-06,4.2958e-08,3.00731e-06,1.37919e-06,3.87357e-06,-6.46485e-07,1.47931e-05,4.43307e-06,3.08396e-06,-2.62799e-06,-2.21977,-2.55268,0.926248,-0.913803,0.399586,4.94094,1.38959,4.80564,-2.07621,0.662589,-2.61028,0.472291
-2259.26,0.963613,0.00459177,10,1023,0,2292.23,10.2719,27.4594,13.8885,1,0.383168,0.0890217,0,0.923678,-0.210185,0,0,0.9736,9.4741,0.000132669,5.01151,1.32557,-0.286825,-0.168614,-0.010391,0.240744,0.595897,0.986935,1.28619,1.28701,1.00198,0.596475,0.0790871,-0.212329,-0.925856,-2.12175,-0.0052767,0.482969,-0.541986,0.226268,0.416548,0.360844,-2.31016,-0.445207,-0.0386646,0.417448,-0.751079,-2.45999,0.113654,-0.128353,0.759353,-0.742844,-0.491182,0.165575,-0.943459,1.09444,-1.21961,0.954336,-2.71741,-1.59747,-0.0984452,2.28083,5.64559,9.35032,12.1855,12.1933,9.49283,5.65107,0.74928,-2.01163,-0.000128038,-0.000268578,-1.17484e-06,7.14227e-05,-3.61246e-05,7.7898e-05,0.000116428,0.000109644,-0.000232159,-2.42356e-05,-7.17736e-07,4.03618e-05,-2.81739,-9.84307,0.555463,-1.02759,4.54178,-3.42252,-2.26154,1.00196,-1.72292,6.07506,-5.87472,4.12196
-2261.57,0.0831058,0.00753557,2,6,1,2290.65,10.2711,27.4471,13.8914,1,0.388126,0.0963852,0,0.921606,-0.211273,0,0,0.972663,9.48874,0.000130197,5.00098,1.33124,-0.273866,-0.178721,-0.00165608,0.234691,0.596544,0.979392,1.27976,1.30888,1.01474,0.582305,0.0816962,-0.238426,-0.921496,-2.1033,0.0010472,0.48327,-0.558172,0.228197,0.413903,0.359833,-2.31896,-0.443934,-0.0355496,0.418542,-0.75043,-2.45997,0.113932,-0.137861,0.747408,-0.736159,-0.495463,0.16236,-0.944689,1.08699,-1.20864,0.948688,-2.59864,-1.69584,-0.0157141,2.22692,5.66045,9.2932,12.1433,12.4196,9.62858,5.52534,0.775194,-2.26236,-0.00012441,-0.000261407,4.19672e-08,6.98471e-05,-3.68302e-05,7.68727e-05,0.000114334,0.000109318,-0.000226975,-2.38423e-05,-1.3727e-07,3.81726e-05,-2.80868,-9.82981,0.552292,-1.06808,4.51289,-3.3499,-2.23052,1.04048,-1.65594,6.03713,-5.80223,4.05753
-2257.4,0.999756,0.00121143,10,1023,0,2278.48,9.71959,27.9625,12.5177,1,-0.356402,-0.313246,0,0.934333,0.305301,0,0,0.89926,8.08678,0.00030698,3.1741,1.30757,-0.248788,-0.143165,0.0694376,0.341734,0.764648,1.20787,1.56514,1.58929,1.25169,0.744036,0.169526,-0.200716,0.280212,-1.6888,-0.225677,-0.304007,0.676798,0.94339,0.203651,1.17077,0.0382431,-0.0758146,-0.362175,1.03921,-1.09595,0.0632594,0.321794,1.03056,0.745622,0.787293,1.30703,0.775435,-0.310123,0.061814,-1.47294,1.52798,-2.0119,-1.15774,0.561527,2.76353,6.18354,9.76779,12.657,12.8522,10.1222,6.01686,1.37092,-1.62315,0.00010759,-0.00046872,-7.23261e-05,-0.000124584,0.000110461,0.000138433,-0.000112829,0.000161919,-0.000125977,-0.000103149,-0.000122427,0.000320026,-2.60931,-1.31363,0.630776,2.3072,2.02384,1.96044,2.37186,1.7677,-2.09266,-0.636806,-4.72379,5.56797
-2263.11,0.977854,0.00218981,10,1023,0,2281.42,10.3377,27.5607,13.4763,1,-0.381368,0.269389,0,0.924423,0.638732,0,0,0.720729,7.191,0.000916964,3.47949,1.31289,-0.361524,-0.267866,0.0102404,0.278188,0.766927,1.2722,1.69494,1.68559,1.32396,0.749225,0.102117,-0.257235,-0.00273667,-1.47348,-0.671076,-0.278374,0.400716,-0.589975,-0.48908,1.68363,-1.10103,-0.778166,-0.457103,0.236198,-1.91143,0.0312524,1.15572,0.316073,0.94753,1.61052,0.636222,1.05986,0.390942,-0.086125,-1.01274,0.643851,-2.59972,-1.92622,0.0736391,2.00045,5.51497,9.14842,12.1883,12.1211,9.52062,5.38768,0.734322,-1.84978,0.000124105,-0.00115534,-0.000572427,-0.00033325,7.14766e-05,-0.000944991,-0.0010073,0.000837699,-0.0013963,-0.000921627,-0.00042318,0.000290171,-5.13839,-3.44747,1.41645,0.43472,3.98564,3.92012,2.09727,7.97967,-0.225611,-1.24315,-3.45989,1.89846
-2265.05,0.997139,0.00370506,10,1023,0,2295.32,14.5683,30.4686,12.731,1,-0.386242,0.591978,0,0.922398,-0.154871,0,0,0.790935,6.38794,0.022572,1.4335,1.32969,-1.08808,-0.917614,-0.681476,-0.308859,0.21901,0.808477,1.23506,1.28578,0.817732,0.213429,-0.514238,-0.995457,-0.244161,1.8377,0.603308,0.245785,-0.734429,0.57989,0.414816,-1.8448,1.65828,0.381133,1.12848,-0.200996,1.21639,-1.22119,-1.18888,-0.639202,-0.679724,-1.15083,-1.02368,-0.979551,-0.686925,0.713947,-0.190089,-0.427777,-6.9506,-5.86167,-4.35323,-1.97297,1.39902,5.16451,7.8895,8.21351,5.22363,1.36337,-3.28492,-6.35892,0.00440265,0.0462614,0.0185023,0.00781002,-0.0172004,0.00502499,-0.00213095,-0.0496191,0.0273968,0.00607459,0.0279786,0.00449384,0.510011,-2.57127,-2.0602,-1.04139,-0.421774,-0.74748,-0.204673,0.390056,-0.453063,0.905978,-0.902437,-1.28514
-2270.71,0.80218,0.00653259,9,511,0,2297.66,14.5239,31.0326,12.9438,1,0.784676,0.614962,0,0.619906,-0.436539,0,0,0.6567,5.13132,0.00906632,2.15093,1.3085,-1.35143,-1.21385,-0.82379,-0.43798,0.263068,0.97443,1.56541,1.55985,1.05379,0.237022,-0.678905,-1.20677,0.357597,2.31761,0.543268,1.48733,-0.632756,0.0765638,0.542289,-1.42337,0.674232,0.419811,1.33102,-0.197055,0.596493,-1.0413,-1.51325,-0.859096,-0.604783,-0.527456,-0.387915,-1.28229,-0.379762,1.25111,-1.83298,1.1095,-6.93461,-6.22864,-4.22713,-2.24741,1.34988,5.00011,8.03261,8.00407,5.40731,1.21623,-3.48368,-6.19233,-0.00760445,0.0043901,-0.00280724,0.00524333,-0.00168476,0.00736253,0.0141843,0.00309723,0.0112861,0.00404565,0.00265084,-0.00969264,-1.2808,-5.25261,-3.73726,-3.18936,0.0878399,0.471987,1.0135,1.58851,0.224385,1.68654,-4.73689,0.155968
-2258.01,0.737427,0.00694564,9,511,0,2289.73,15.4244,28.546,15.1588,1,-0.626617,0.453494,0,0.779328,-0.569553,0,0,0.685531,4.90216,0.245138,3.11848,1.3113,-1.59721,-1.36492,-1.06414,-0.575983,0.104386,0.875827,1.43824,1.49173,0.88304,0.079943,-0.855004,-1.44873,1.79002,-0.733456,-0.821496,-0.0783588,-0.595175,-1.12371,0.359411,0.477695,0.0139853,-0.0269783,0.607454,-1.12424,-1.09563,-0.113086,0.785997,0.62026,0.297211,-0.968694,0.153434,-0.0999513,0.054453,-0.0715755,-0.75363,-0.0862578,-7.8298,-6.69107,-5.21661,-2.82356,0.511716,4.29344,7.05047,7.3127,4.3288,0.391893,-4.19136,-7.10193,0.587314,0.0695411,0.00651984,0.0735052,-0.129738,-0.34921,-0.152261,-0.137881,-0.13297,-0.0174338,0.247384,0.0077585,-7.78038,-0.869326,1.63448,0.650617,1.84012,1.16358,1.72362,1.04749,1.34038,0.00795847,-3.8992,-0.23641
-2255.56,0.941475,0.0062618,9,511,0,2275.26,15.7923,29.5781,14.8019,1,0.0821864,0.41337,0,0.996617,0.293115,0,0,0.862096,5.10111,0.440836,1.37884,1.32561,-1.58867,-1.42055,-1.09471,-0.642346,0.0111517,0.748852,1.29863,1.31648,0.781731,0.0226211,-0.902248,-1.46302,1.82712,-1.63252,-1.11644,0.476613,-1.62987,-0.804224,0.11543,1.37138,-0.439334,0.488768,1.53405,-0.566369,-1.13314,0.233475,0.455146,0.088898,0.933026,-0.662175,0.280919,0.429416,-0.298018,0.30681,-0.782493,-0.999025,-8.10396,-7.2464,-5.58423,-3.27668,0.056886,3.81998,6.62444,6.71551,3.9877,0.115393,-4.60247,-7.46303,0.74518,-0.768709,-0.530162,0.186125,-0.71567,-0.326201,0.0977637,0.650207,-0.164697,0.215557,0.641286,-0.301838,-1.514,-1.19194,-0.534139,-0.0678189,0.456711,-0.685333,1.12076,1.81505,-0.0862493,0.575136,-0.824399,-2.25031
-2255.56,0.00834532,0.00943577,3,13,1,2284.07,15.7923,29.5781,14.8019,1,0.0821864,0.41337,0,0.996617,0.293115,0,0,0.862096,5.10111,0.440836,1.37884,1.32561,-1.58867,-1.42055,-1.09471,-0.642346,0.0111517,0.748852,1.29863,1.31648,0.781731,0.0226211,-0.902248,-1.46302,1.82712,-1.63252,-1.11644,0.476613,-1.62987,-0.804224,0.11543,1.37138,-0.439334,0.488768,1.53405,-0.566369,-1.13314,0.233475,0.455146,0.088898,0.933026,-0.662175,0.280919,0.429416,-0.298018,0.30681,-0.782493,-0.999025,-8.10396,-7.2464,-5.58423,-3.27668,0.056886,3.81998,6.62444,6.71551,3.9877,0.115393,-4.60247,-7.46303,0.74518,-0.768709,-0.530162,0.186125,-0.71567,-0.326201,0.0977637,0.650207,-0.164697,0.215557,0.641286,-0.301838,-1.514,-1.19194,-0.534139,-0.0678189,0.456711,-0.685333,1.12076,1.81505,-0.0862493,0.575136,-0.824399,-2.25031
-2254.54,0.970963,0.00138041,10,1023,0,2275.55,16.7289,29.5952,14.9383,1,0.326564,0.427362,0,0.945175,-0.468077,0,0,0.773476,6.42068,0.601956,1.13179,1.33637,-1.41312,-1.27981,-1.01896,-0.660132,-0.139065,0.450617,0.888913,0.901735,0.481557,-0.127863,-0.860376,-1.31262,-0.792512,-0.0857125,-0.609926,0.00176455,-0.547665,-1.0541,-0.449505,1.91413,-0.641655,-0.783268,0.899613,0.353455,-0.846698,1.28266,1.36675,0.731712,0.284862,-1.00676,0.426038,1.08685,-0.224958,1.54471,-1.52503,-0.570534,-9.0732,-8.21726,-6.5424,-4.23849,-0.892892,2.89327,5.70742,5.78975,3.09192,-0.820968,-5.5242,-8.4279,-0.72869,-0.300348,-0.547324,-0.128763,-0.338933,-0.511154,-0.0810075,1.26631,-0.270409,-0.470779,0.342708,-0.0569309,-1.00487,0.549243,1.02674,0.320321,0.472243,-0.104945,1.04105,0.37356,0.375917,1.70537,-2.22777,-1.3216
-2252.2,0.955762,0.00224773,10,1023,0,2282.99,16.2041,28.3387,12.4939,1,0.625682,0.35208,0,0.780078,-0.633781,0,0,0.688739,7.07946,3.23426,3.06839,1.32382,-1.21557,-1.08927,-0.857187,-0.538169,-0.0491749,0.483192,0.884779,0.891976,0.517762,-0.0450712,-0.710253,-1.11286,-0.104529,0.957994,1.30366,0.925683,-1.84874,-0.159674,0.554412,1.31814,1.67305,0.268873,1.82151,-0.79538,-0.610137,-1.0829,0.704917,1.66271,-1.2433,2.419,1.10846,0.795809,0.0947998,-1.75172,-1.43059,1.31436,-8.60561,-7.71147,-6.06842,-3.80994,-0.348131,3.42074,6.26376,6.31471,3.66547,-0.31908,-5.02821,-7.87844,-2.72358,0.212723,1.55448,1.24643,-4.76384,0.574943,3.18922,5.13064,5.26882,0.587154,3.15835,-4.25873,-2.39935,-5.32827,-1.97153,1.13227,0.91461,5.94464,2.22023,0.0820532,-2.49387,-4.27351,-7.33286,3.12218
-2248.09,0.962119,0.00350026,10,1023,0,2272.94,15.3923,28.6069,10.0127,1,0.557755,0.409081,0,0.830006,0.598264,0,0,0.689008,6.03905,5.16622,1.83874,1.32447,-1.29334,-1.14055,-0.832382,-0.489693,0.0912233,0.689882,1.2,1.19294,0.718049,0.0731173,-0.72363,-1.17496,0.725488,-0.531173,-0.483923,-1.40784,0.0819738,0.354327,1.43728,-0.409652,-1.12884,-0.702882,-1.02517,0.739073,-0.19363,-1.27725,-0.241089,-1.00302,0.20861,-1.05497,0.175268,0.246691,1.02936,2.37766,0.135673,-0.149151,-7.81052,-6.88785,-5.0268,-2.95728,0.550902,4.16623,7.24689,7.2042,4.33633,0.441559,-4.37004,-7.09565,-0.615842,-5.56415,-4.47355,-7.44786,0.614362,3.50723,9.62082,1.68084,-2.77141,-2.80326,-6.48106,-0.216493,-0.420077,-3.0604,-1.46389,-3.18779,0.423083,-0.427848,2.70577,0.759216,0.602434,2.29408,-1.50017,-0.25974
-2256.77,0.892524,0.00549974,9,511,0,2273.74,16.9067,29.6034,13.3285,1,0.819968,0.828165,0,0.57241,-0.268857,0,0,0.491792,5.55924,4.76786,1.61572,1.29908,-1.647,-1.49096,-1.18932,-0.805237,-0.171528,0.489383,0.987656,1.01861,0.502407,-0.165078,-1.05373,-1.53897,0.159409,0.139356,1.67952,0.953693,-1.89246,0.796726,0.0952379,-0.213323,0.786942,0.41076,1.41917,-0.683106,0.0747088,1.96698,-0.299025,0.123482,-0.506333,3.52034,-0.504406,0.023644,-1.03337,-1.02701,-0.968949,0.716696,-9.15609,-8.28858,-6.61172,-4.4765,-0.953564,2.7206,5.49061,5.66268,2.793,-0.917709,-5.85793,-8.55551,-6.0039,-5.44856,-0.0659568,-0.545278,-5.83542,4.08764,4.12115,3.40005,4.11185,0.475661,-0.246402,-7.88091,-2.21371,-0.492602,-2.5586,-1.39364,0.190231,3.106,0.879396,1.47444,-0.4907,-1.21538,-2.79639,-1.19305
-2257.08,0.997406,0.00725282,9,511,0,2277.39,14.9328,27.4168,11.7974,1,0.763878,0.629629,0,0.64536,0.411781,0,0,0.65879,6.06246,4.20398,0.826796,1.31655,-1.18963,-1.0545,-0.773172,-0.436491,0.145308,0.744312,1.2544,1.29207,0.827265,0.145015,-0.609718,-1.07817,0.407852,-0.829905,-0.67098,-1.43897,-0.187579,0.308191,1.62278,0.00819745,-0.836918,-0.939734,-1.00356,0.544662,-0.275694,-2.5146,0.0694075,-0.418888,-0.117696,-2.86511,0.615965,-0.570246,1.19465,1.45833,0.509739,-0.602451,-7.21211,-6.39286,-4.68732,-2.64621,0.880922,4.51236,7.60476,7.83312,5.01526,0.879147,-3.69639,-6.53636,-2.71377,-5.63794,-4.30333,-5.30576,-0.0422877,3.22638,8.43103,4.1715,0.385995,-2.08388,-4.68075,-1.98464,-0.630603,-2.20116,-0.59313,-0.945299,-0.052327,-1.06819,1.54101,0.364805,0.796428,0.54988,-0.381429,-0.703979
-2254.64,0.299494,0.0122594,2,6,1,2284.84,14.9528,27.4271,11.7995,1,0.761192,0.629215,0,0.648526,0.412898,0,0,0.658486,6.09271,4.10585,0.831558,1.29408,-1.20369,-1.04815,-0.751369,-0.427734,0.142103,0.755798,1.2528,1.24878,0.811695,0.11962,-0.614436,-1.07613,0.405542,-0.827008,-0.684856,-1.45111,-0.191192,0.302427,1.61787,0.048718,-0.848597,-0.931566,-1.00872,0.54434,-0.257456,-2.51956,0.0740386,-0.426729,-0.114671,-2.87181,0.639142,-0.554494,1.17464,1.4609,0.513273,-0.581605,-7.33375,-6.38607,-4.57788,-2.60606,0.865795,4.60486,7.63297,7.60845,4.94543,0.728811,-3.74358,-6.55656,-2.68209,-5.47794,-4.17189,-5.20076,-0.0649758,3.16742,8.22343,4.03259,0.277223,-2.10667,-4.6063,-1.91384,-0.631539,-2.21201,-0.587741,-0.955702,-0.0540832,-1.07322,1.56097,0.3665,0.776537,0.542682,-0.386781,-0.694634
-2253.19,0.983686,0.00388231,10,1023,0,2275.04,16.2098,27.9601,10.4082,1,0.392272,0.477784,0,0.919849,0.359025,0,0,0.801762,6.47958,4.60518,2.06889,1.34186,-1.31615,-1.18968,-0.936005,-0.573099,-0.0362407,0.514146,0.956469,0.999919,0.547828,-0.0735124,-0.769305,-1.2177,0.244187,-0.78282,0.427915,0.794607,-1.35961,0.562792,0.209888,-0.146147,0.640336,1.66723,0.745009,-1.38381,-0.0255587,1.82039,0.514167,0.581383,1.03871,3.69576,-0.45832,1.19108,-1.13498,-0.528303,-1.48262,1.44701,-8.52808,-7.7086,-6.06492,-3.71344,-0.234825,3.33145,6.19751,6.47905,3.54969,-0.476329,-4.98477,-7.89017,-1.3432,-5.46521,0.121797,2.33072,-5.82486,3.31282,2.61694,1.18725,3.70215,6.9297,1.76617,-8.06165,-1.16201,1.26215,0.245501,0.988095,0.677257,7.05662,0.341112,2.85556,-0.865508,0.289398,-2.66638,0.168695
