# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=109533377
# chain_id=3
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=draws_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta.1,beta.2,beta.3,L_u.1.1,L_u.2.1,L_u.3.1,L_u.1.2,L_u.2.2,L_u.3.2,L_u.1.3,L_u.2.3,L_u.3.3,sigma_u.1,sigma_u.2,sigma_u.3,sigma,z_u.1.1,z_u.2.1,z_u.3.1,z_u.4.1,z_u.5.1,z_u.6.1,z_u.7.1,z_u.8.1,z_u.9.1,z_u.10.1,z_u.11.1,z_u.12.1,z_u.1.2,z_u.2.2,z_u.3.2,z_u.4.2,z_u.5.2,z_u.6.2,z_u.7.2,z_u.8.2,z_u.9.2,z_u.10.2,z_u.11.2,z_u.12.2,z_u.1.3,z_u.2.3,z_u.3.3,z_u.4.3,z_u.5.3,z_u.6.3,z_u.7.3,z_u.8.3,z_u.9.3,z_u.10.3,z_u.11.3,z_u.12.3,u.1.1,u.2.1,u.3.1,u.4.1,u.5.1,u.6.1,u.7.1,u.8.1,u.9.1,u.10.1,u.11.1,u.12.1,u.1.2,u.2.2,u.3.2,u.4.2,u.5.2,u.6.2,u.7.2,u.8.2,u.9.2,u.10.2,u.11.2,u.12.2,u.1.3,u.2.3,u.3.3,u.4.3,u.5.3,u.6.3,u.7.3,u.8.3,u.9.3,u.10.3,u.11.3,u.12.3
-2247.45,1,0.00165241,10,1023,0,2272.51,15.2986,25.6752,13.5957,1,0.285599,-0.0310301,0,0.958349,-0.237673,0,0,0.970849,4.98525,4.834,1.21156,1.33239,-1.54051,-1.35783,-1.02551,-0.574406,0.120454,0.86101,1.45894,1.45025,0.91736,0.0936316,-0.833016,-1.38709,0.267564,-0.320015,1.3717,0.675473,-0.255527,1.45866,-0.403102,0.0691631,1.26183,0.362786,-0.692691,0.630593,0.0828774,-0.0729217,-0.755995,0.380374,-0.626779,0.307729,0.539187,-1.52014,-1.5716,0.930234,-0.216176,0.299588,-7.67984,-6.76912,-5.11241,-2.86356,0.600495,4.29235,7.27318,7.22987,4.57327,0.466776,-4.15279,-6.91499,-0.887278,-3.35712,4.93883,2.33622,-1.01747,7.94616,0.146755,2.32261,7.11214,1.80993,-4.35905,1.00633,0.0783528,0.0574238,-1.24567,0.2745,-0.668191,-0.0904331,0.69544,-1.86249,-2.24642,0.986194,-0.0234939,0.222953
-2249.46,0.925945,0.00283947,10,1023,0,2271.74,16.1818,24.6266,11.0304,1,-0.0803149,-0.48753,0,0.99677,0.389099,0,0,0.781611,6.62425,4.15174,3.85778,1.33134,-1.3316,-1.14815,-0.874591,-0.560763,-0.056081,0.511453,0.980084,0.977231,0.526263,-0.048339,-0.760124,-1.17861,0.0513001,-1.01188,0.754128,-0.228608,0.394801,1.20638,2.13805,0.870205,-0.791929,0.653393,0.562531,0.258871,-0.75012,0.147244,-0.690543,-0.506992,1.2126,0.0857295,-0.516953,0.326136,1.29734,0.511321,-1.47307,0.604095,-8.82088,-7.60565,-5.79351,-3.71463,-0.371495,3.38799,6.49232,6.47342,3.4861,-0.32021,-5.03525,-7.80739,0.656315,-3.80463,3.41246,-0.759068,1.65252,4.82184,8.52114,3.27534,-3.45274,2.72007,2.5814,1.4643,0.319641,1.08452,0.694727,-0.817205,4.35442,1.10741,-0.192746,0.451661,1.73334,2.61348,-2.16772,4.42681
-2248.8,0.999575,0.00405672,10,1023,0,2269.25,12.9963,28.1786,10.437,1,0.574717,0.25366,0,0.818352,-0.215208,0,0,0.943049,6.53496,3.34281,0.805009,1.32118,-0.797918,-0.679515,-0.435142,-0.0833896,0.450624,0.991238,1.43679,1.48196,1.05695,0.428769,-0.27917,-0.719968,0.709749,0.842064,0.75027,-0.138487,-0.681878,2.01327,0.131046,-0.720726,0.556995,-0.679293,0.579149,0.00650813,1.00422,-0.641061,0.632334,0.616872,-0.143191,2.00091,-0.0791385,0.386089,-1.96772,0.21434,0.962341,0.712919,-5.21436,-4.4406,-2.84363,-0.544948,2.94481,6.4777,9.38939,9.68456,6.90712,2.80199,-1.82436,-4.70496,0.408652,0.998085,1.21646,-0.539051,-0.99962,7.41185,3.11882,0.875484,3.5543,-1.03453,1.04799,-1.36538,0.476472,-0.771308,0.261209,0.475271,0.101443,1.37264,0.21061,0.720581,-1.37449,0.367957,0.573234,0.393077
-2249.42,0.528098,0.00686718,9,511,0,2273.7,14.2329,29.1659,9.54682,1,0.719299,-0.404133,0,0.6947,0.437145,0,0,0.80348,5.1192,3.24459,4.80531,1.3326,-1.27656,-1.13316,-0.759512,-0.334858,0.325608,1.06087,1.61244,1.65962,1.10603,0.338196,-0.582469,-1.1477,-0.470993,-2.05858,0.153173,-0.0496355,-0.0561761,-1.38893,1.2308,-0.903404,0.193887,0.401098,-0.402411,0.381705,0.0067154,-0.800055,-0.13006,0.282375,1.6367,0.816014,0.603044,1.03068,1.46203,0.798628,-0.877178,1.8445,-6.53497,-5.80088,-3.88809,-1.7142,1.66685,5.43078,8.25442,8.49594,5.66197,1.73129,-2.98177,-5.87528,-4.04091,-7.28468,-1.42732,-0.89338,0.633293,-0.654783,6.53743,1.83699,3.01831,1.69337,-2.26643,-1.81816,1.51562,-5.21268,1.29456,1.63626,5.5689,-1.82718,1.78244,-1.14125,3.90424,3.26926,-3.10092,10.1522
-2249.07,0.990793,0.0037983,10,1023,0,2269.12,13.5571,29.4899,13.5202,1,0.553469,-0.100477,0,0.83287,-0.792076,0,0,0.602097,5.41145,3.87286,2.82582,1.31678,-1.08512,-0.946856,-0.595105,-0.194112,0.42698,1.11582,1.63463,1.68164,1.15581,0.435664,-0.429174,-0.957146,0.653608,0.0192011,-0.10138,-2.14272,-2.67828,1.42888,1.71612,-0.0542917,-1.1535,-0.990658,0.504259,-0.398305,-0.666175,-0.263226,0.681019,-0.197212,-0.925321,0.265645,-0.644943,-0.454951,-1.9826,0.12756,-0.644742,-1.49131,-5.87205,-5.12386,-3.22038,-1.05043,2.31058,6.03819,8.84569,9.10013,6.25462,2.35757,-2.32245,-5.17954,-0.217686,-1.96766,-1.60262,-7.32764,-7.7238,7.00076,9.03934,3.4295,-1.24321,-2.26161,0.706594,-3.33642,-2.28829,-0.221994,1.55458,4.51556,4.29911,-3.06306,-5.40257,-1.13001,-1.11957,2.31069,-2.10379,-1.37407
-2249.74,0.347801,0.00625458,9,511,0,2274.52,15.1032,26.23,14.2811,1,0.380835,0.331912,0,0.924643,-0.030996,0,0,0.942801,5.30675,9.17591,1.73752,1.32672,-1.39242,-1.25344,-0.887647,-0.475614,0.138064,0.82677,1.37495,1.41566,0.881945,0.14513,-0.728626,-1.26139,-0.0724939,-0.839456,1.10687,1.05497,-0.10158,0.132532,0.540253,0.191146,0.964794,0.856202,0.515575,0.181635,0.0504789,1.17779,0.250855,-1.64182,1.05875,0.978075,1.33233,0.744053,1.25305,0.746988,-1.22703,1.93479,-7.3892,-6.65168,-4.71052,-2.52396,0.732671,4.38746,7.29653,7.51256,4.68026,0.770171,-3.86663,-6.69385,-5.48088,-11.5025,6.28932,7.28884,-0.379386,4.01361,9.38853,6.56881,11.2677,7.77155,1.82818,-2.86685,-0.716414,1.25172,-0.160586,-3.02062,1.81946,2.07188,2.94637,2.02498,2.50932,1.26125,-2.45801,2.43221
-2243.62,0.999015,0.0022924,10,1023,0,2268.99,15.3152,26.1632,13.8758,1,0.343247,0.426344,0,0.939245,-0.126615,0,0,0.895656,5.82491,7.52647,1.31698,1.31056,-1.31137,-1.18744,-0.853401,-0.485362,0.107313,0.715339,1.2478,1.24885,0.759788,0.0789704,-0.720063,-1.19034,-0.594975,-0.950856,1.34487,-0.0464824,-0.073136,0.32748,0.678698,0.3414,0.226172,0.433552,0.0398466,0.028553,0.638845,1.63877,-0.00475572,-0.852982,1.0061,0.761659,0.0294829,0.567456,0.895452,0.957793,-1.58594,2.27433,-7.63862,-6.91675,-4.97098,-2.82719,0.625088,4.16678,7.26834,7.27445,4.42569,0.459995,-4.1943,-6.93361,-7.59384,-9.78947,7.30247,-1.5825,-0.239776,4.16306,8.02148,5.63976,3.56172,3.26888,-1.57855,-2.87332,0.11645,1.42485,-0.70904,-1.27092,1.25921,1.24547,0.62223,1.31363,1.44514,1.10182,-2.28166,2.00959
-2252.64,0.938025,0.00383302,10,1023,0,2276.78,15.9584,27.5576,9.51493,1,0.569187,0.529401,0,0.822208,-0.674117,0,0,0.515074,4.81518,3.53531,1.14824,1.33218,-1.71483,-1.56098,-1.16307,-0.721448,-0.00616092,0.733128,1.36818,1.37582,0.78365,-0.0385433,-1.00213,-1.57191,0.44483,-0.294812,0.500382,-1.04222,-1.39726,0.63549,1.54311,0.341676,0.722536,0.633624,0.099597,0.297204,-1.13827,-1.77982,0.240232,1.13352,-0.833371,-0.584909,0.162418,-0.466409,-0.733316,-0.197184,0.952297,-2.28449,-8.25721,-7.51641,-5.6004,-3.4739,-0.0296659,3.53014,6.58803,6.62481,3.77341,-0.185593,-4.82544,-7.56901,-2.15766,-3.99804,-0.88591,-4.48124,-4.07391,3.32246,7.2386,3.76167,3.67714,1.76424,-1.72704,-2.29918,-2.05992,-1.77332,-0.952244,1.03857,0.584923,-0.392177,-0.266696,0.296008,-0.516614,-0.630503,-0.123052,-2.53668
-2250.04,0.907836,0.00553347,9,511,0,2273.63,15.9831,27.5307,9.48068,1,0.263331,0.0555744,0,0.964706,0.432198,0,0,0.900065,4.89072,9.28219,0.365269,1.33913,-1.7232,-1.51338,-1.16801,-0.710131,-0.0257297,0.75568,1.31511,1.35254,0.817831,-0.0391354,-0.981564,-1.57903,-0.049314,0.0224953,0.852435,0.475108,-0.617782,0.761446,0.750434,0.071602,-0.53514,-0.530372,-0.0709289,0.125,0.966703,-1.17184,0.36403,1.58393,-1.28981,-1.36235,1.94117,-0.300123,-0.197082,0.417651,-0.0216451,-1.87269,-8.4277,-7.4015,-5.71243,-3.47305,-0.125836,3.69582,6.43181,6.61491,3.99978,-0.1914,-4.80055,-7.72261,-4.65359,-3.49769,4.77824,2.51863,-5.59487,8.66554,9.93432,3.94717,-2.79294,-4.84492,-3.03436,-2.7403,0.275054,-0.412432,0.230543,0.581331,-0.522095,-0.312347,0.783358,-0.0599104,-0.132674,0.0527861,-0.038239,-0.627997
-2247.44,0.533118,0.00742021,9,511,0,2269.4,15.2244,28.7183,10.5853,1,0.833383,0.00933081,0,0.552696,-0.432306,0,0,0.901679,5.54329,5.4885,0.163106,1.30533,-1.38349,-1.21156,-0.877279,-0.500795,0.109553,0.792767,1.27935,1.35372,0.841507,0.111803,-0.746632,-1.24946,0.866985,-0.833661,0.251401,-1.09775,-0.203811,-0.0337941,0.671164,-0.380519,0.925002,0.926937,0.903872,0.222122,0.135556,-0.554566,-0.97113,0.596766,-0.0900661,1.16259,-0.110333,0.425633,0.959489,0.40808,-0.732403,-1.5407,-7.66907,-6.71604,-4.86301,-2.77605,0.607284,4.39454,7.09178,7.50405,4.66471,0.619758,-4.13879,-6.92609,-3.69814,-8.07061,-3.25008,-5.62064,-0.117156,3.52362,7.88772,5.03765,6.65504,3.32323,-0.673242,-5.04124,-0.0433021,-0.0246207,-0.161886,0.164408,0.00129182,0.17457,-0.0616046,0.091489,0.0771688,-0.00517369,-0.172584,-0.244153
-2247.6,0.993184,0.00423746,10,1023,0,2264.95,16.1889,29.0347,11.6243,1,0.533832,-0.709495,0,0.845591,-0.101278,0,0,0.697395,6.84387,5.58396,0.28178,1.31194,-1.23068,-1.1144,-0.872648,-0.531765,-0.0315419,0.494368,0.95722,0.922607,0.515538,-0.0628994,-0.72395,-1.1433,-0.528412,-0.614306,0.583679,0.514426,-1.27813,1.73258,1.33236,0.281254,-0.882161,-0.861381,-0.679063,-0.564996,-0.260709,-0.0557722,1.00227,0.274943,0.0859295,-0.662443,-0.0515471,-0.4399,-0.881453,0.37287,0.549021,1.66404,-8.4226,-7.62683,-5.97229,-3.63933,-0.215869,3.38339,6.55109,6.3142,3.52828,-0.430475,-4.95462,-7.82457,-6.16356,-6.22252,0.154713,0.843853,-6.12902,9.65446,9.14442,4.07821,-2.62858,-4.25472,-5.36439,-6.07582,0.209886,0.229364,0.354761,0.14566,0.0596674,-0.278457,-0.239521,-0.278921,-0.251108,0.11043,0.272001,0.571697
-2258.99,0.797154,0.00687059,9,511,0,2282.36,13.6208,33.431,13.4678,1,0.079443,0.741471,0,0.996839,0.146839,0,0,0.65472,3.49948,6.23287,0.868206,1.33298,-1.67965,-1.46859,-0.983744,-0.320944,0.674699,1.71377,2.58375,2.56066,1.74125,0.608217,-0.686046,-1.49519,-0.858303,-0.727063,-0.467332,-1.05881,-0.669932,0.0945465,0.866756,-0.364554,0.732796,-0.38956,-0.123772,-0.548682,0.133506,-0.82566,-1.79121,-1.64858,-0.901819,0.427086,0.371633,0.99644,-0.0614121,1.49087,0.377131,-0.820736,-5.87789,-5.13931,-3.44259,-1.12314,2.3611,5.99729,9.04179,8.96098,6.09346,2.12844,-2.4008,-5.2324,-6.16448,-5.24456,-3.39073,-6.73749,-3.82832,1.43602,6.66467,-0.997105,5.41518,-2.11924,-1.10872,-4.14941,-1.11481,-1.50743,-1.71104,-1.2787,-0.163692,1.35806,1.98504,2.16836,1.17944,1.18933,-0.243048,-1.49901
-2262.26,0.974089,0.00713709,9,511,0,2284.35,14.538,34.8784,13.0404,1,0.541208,-0.594406,0,0.840889,0.0145137,0,0,0.804034,8.06097,5.75574,0.683375,1.35971,-0.867147,-0.731257,-0.500558,-0.270427,0.154685,0.62556,0.963737,1.02056,0.674576,0.176223,-0.419658,-0.786161,-1.05867,-1.47851,-0.192254,-0.239266,-1.68631,0.249115,0.23908,0.158625,-1.30183,-1.0361,-0.685154,-1.83988,-0.122646,-0.311762,-0.46484,1.09318,-0.687433,0.425453,3.48836,0.545405,0.493413,0.228095,1.31949,0.726932,-6.99004,-5.89464,-4.03498,-2.17991,1.24691,5.04262,7.76865,8.22667,5.43774,1.42053,-3.38285,-6.33721,-7.82509,-9.4338,-2.48976,-2.00043,-7.67981,3.15436,4.15922,3.94683,-4.19941,-4.4657,-4.62336,-11.3538,0.274348,0.111074,-0.0539888,0.708128,-0.457273,-0.0178654,1.5276,-0.113303,-0.0158175,0.0434695,0.888674,0.700509
-2262.26,0.000120506,0.0109859,1,3,1,2286.6,14.538,34.8784,13.0404,1,0.541208,-0.594406,0,0.840889,0.0145137,0,0,0.804034,8.06097,5.75574,0.683375,1.35971,-0.867147,-0.731257,-0.500558,-0.270427,0.154685,0.62556,0.963737,1.02056,0.674576,0.176223,-0.419658,-0.786161,-1.05867,-1.47851,-0.192254,-0.239266,-1.68631,0.249115,0.23908,0.158625,-1.30183,-1.0361,-0.685154,-1.83988,-0.122646,-0.311762,-0.46484,1.09318,-0.687433,0.425453,3.48836,0.545405,0.493413,0.228095,1.31949,0.726932,-6.99004,-5.89464,-4.03498,-2.17991,1.24691,5.04262,7.76865,8.22667,5.43774,1.42053,-3.38285,-6.33721,-7.82509,-9.4338,-2.48976,-2.00043,-7.67981,3.15436,4.15922,3.94683,-4.19941,-4.4657,-4.62336,-11.3538,0.274348,0.111074,-0.0539888,0.708128,-0.457273,-0.0178654,1.5276,-0.113303,-0.0158175,0.0434695,0.888674,0.700509
-2253.51,0.999514,0.00194844,10,1023,0,2278.07,14.9314,34.3504,13.5248,1,0.158007,0.872155,0,0.987438,0.289595,0,0,0.394311,5.82532,5.36741,1.21058,1.30084,-1.2515,-1.09298,-0.791975,-0.435678,0.148476,0.78379,1.2741,1.31597,0.836969,0.159079,-0.6519,-1.1387,-0.301162,-1.29557,-0.475298,-0.0906128,-1.93506,-0.172227,0.20995,-0.227875,-0.0725939,-0.783163,0.0619682,-0.57862,-0.578034,-0.704608,0.341708,2.02321,-1.16652,0.911881,2.51363,0.125957,0.326455,0.153105,1.84321,-0.0968914,-7.29041,-6.36694,-4.61351,-2.53797,0.864922,4.56583,7.42206,7.66595,4.87562,0.926687,-3.79753,-6.6333,-2.65754,-7.79343,-3.19074,-0.849742,-10.1299,-0.248073,2.19329,-0.0916718,0.32508,-4.01584,-0.22444,-4.0324,-1.70285,-1.94451,-0.839693,0.474005,-1.07846,1.20244,2.61868,1.36965,1.01406,-0.0335181,0.213285,-1.45135
-2244.86,0.993613,0.00317848,10,1023,0,2276.64,15.6526,34.0877,12.8564,1,0.113548,0.7626,0,0.993532,-0.387123,0,0,0.518244,5.4002,6.97677,1.69292,1.3172,-1.4696,-1.30983,-0.984063,-0.598946,0.0307452,0.719922,1.24488,1.29807,0.769918,0.0429764,-0.844064,-1.35788,-0.755541,-1.05229,-0.801436,-1.15264,-1.63187,-0.810082,0.926804,0.038909,-0.367533,0.108513,-0.691094,-1.23038,-0.972117,-1.32832,0.837627,1.40835,-0.392553,-0.383662,1.92743,-0.35327,0.397595,-0.0217228,0.567759,-0.158605,-7.93615,-7.07337,-5.31414,-3.23443,0.166031,3.88773,6.72261,7.00983,4.15772,0.232081,-4.55812,-7.33284,-6.40136,-8.33179,-6.33485,-8.46421,-11.2872,-5.04488,7.41047,1.29803,-1.93768,0.786217,-5.45909,-9.60429,-2.25501,-2.16678,-0.010321,1.21777,0.764764,1.12373,2.69079,1.34039,1.58367,-0.0346906,-0.138662,-1.08585
-2252.07,0.918152,0.00508811,9,511,0,2270.51,14.5625,33.4561,11.9863,1,0.73099,0.0927439,0,0.682388,-0.282068,0,0,0.954901,6.97802,5.13696,2.18719,1.32633,-0.980053,-0.861173,-0.60002,-0.307403,0.176263,0.715367,1.11333,1.15611,0.756481,0.180709,-0.492144,-0.888473,-0.886407,-1.5418,-0.891582,-0.575722,-2.21731,-1.22146,0.566051,-1.09489,-0.77622,-1.7626,-1.32488,-1.98788,-0.782914,-1.51906,0.594652,1.87845,-0.770056,-0.342575,2.4424,-0.719956,0.663238,0.507838,0.0557375,-1.52295,-6.83883,-6.00929,-4.18695,-2.14507,1.22997,4.99184,7.76882,8.06739,5.27874,1.26099,-3.43419,-6.19979,-6.78738,-8.6384,-5.37847,-3.17246,-7.1107,-1.59545,6.16486,0.503256,0.119676,-5.50006,-6.49226,-10.3046,-1.2871,-2.39612,1.6703,4.21606,-0.204602,0.183189,4.9777,-0.593668,2.01754,2.18472,0.833945,-2.13458
-2243.86,0.82195,0.00687329,9,511,0,2273.54,16.4225,34.3616,12.0237,1,0.573052,0.386423,0,0.819519,-0.0526335,0,0,0.920819,4.89875,9.63194,7.57429,1.33802,-1.7972,-1.61314,-1.26437,-0.80497,-0.0918142,0.659607,1.25873,1.25482,0.665822,-0.132574,-1.08125,-1.65163,0.758002,-0.609884,-0.0115011,-1.11626,-0.438538,0.281076,0.846287,-0.932212,-0.0400093,-0.984247,0.439685,-0.577841,-0.336901,-0.2811,0.682806,-1.35873,0.348458,0.782251,-1.00159,-0.0925064,-1.22545,-0.0115305,-1.25673,2.09925,-8.80404,-7.90237,-6.19381,-3.94334,-0.449775,3.23125,6.16618,6.14704,3.26169,-0.649445,-5.29677,-8.09093,-3.93651,-13.718,-7.06958,-13.2544,-3.9684,5.85946,13.6279,-0.432382,3.35925,-8.50097,-2.49739,-13.6776,-7.91211,-6.43887,1.0662,-11.3876,2.33643,7.27438,-3.63892,3.39914,-6.5822,-0.0760651,-12.1051,10.0375
-2240.04,0.803487,0.00751367,9,511,0,2262.72,15.5695,33.1071,15.1294,1,0.411194,0.205213,0,0.911548,0.643218,0,0,0.73767,5.76701,9.08848,1.90938,1.29619,-1.36169,-1.22631,-0.919891,-0.533043,0.0829184,0.697142,1.21339,1.22881,0.71988,0.037213,-0.766994,-1.24988,-0.129142,-1.30831,0.469079,-1.5878,-1.14003,-0.0912414,0.728819,-0.615087,0.108944,-0.427903,-0.56734,-0.0013551,-0.305233,-0.971445,-0.323985,1.09626,0.641122,-0.27743,0.280827,0.557038,0.347397,0.595743,-0.554546,-1.53343,-7.85286,-7.07212,-5.30502,-3.07406,0.478191,4.02042,6.99764,7.08658,4.15155,0.214607,-4.42326,-7.20806,-6.15868,-15.4217,0.448376,-15.1463,-9.13478,1.84941,10.5726,-0.503514,3.59284,-3.40593,-7.56653,-4.68218,-1.12208,-3.45559,-0.240673,-0.614842,-0.464617,-0.229656,1.76609,0.510652,0.905177,0.328153,-1.77839,-2.65123
-2246.4,0.140971,0.00788451,7,197,1,2268.74,14.7092,33.6005,15.2972,1,0.526686,0.234408,0,0.85006,0.373957,0,0,0.897334,5.13561,8.50483,2.75379,1.29636,-1.37171,-1.21631,-0.881799,-0.43751,0.246517,0.97272,1.54517,1.56557,1.00124,0.189481,-0.677275,-1.26086,0.0838561,-1.24829,0.360751,-0.709201,-0.998395,0.0155547,0.238388,-0.426539,-0.27638,-0.510901,0.060284,-0.0960257,-0.547382,-1.12945,-0.905067,0.741597,-0.347077,-1.35441,-0.35175,-0.30497,-0.337692,0.0417694,-0.822595,-2.05539,-7.04455,-6.2465,-4.52857,-2.24688,1.26601,4.99551,7.93539,8.04013,5.142,0.9731,-3.47822,-6.47526,-5.53814,-14.473,-1.34181,-7.08702,-6.11377,4.46963,8.64486,3.92904,2.48683,-2.84487,-2.59794,-6.34207,-2.15172,-4.86158,-2.4342,0.819788,-1.72667,-2.70294,0.373718,-0.182262,-0.472762,-0.300598,-2.4078,-5.99182
-2249.64,0.999589,0.0020056,10,1023,0,2268.25,14.3794,33.2029,13.6591,1,0.476808,0.614033,0,0.879007,-0.173642,0,0,0.769943,4.95717,6.50892,2.28854,1.29903,-1.38914,-1.20314,-0.832365,-0.422411,0.285329,1.04601,1.65007,1.67106,1.10216,0.333473,-0.679041,-1.22596,-0.394021,-0.491988,-0.502694,-0.866426,-1.52685,0.171894,0.524403,-0.86312,-0.835594,-0.613817,-0.73525,-1.42599,0.917576,-0.0132571,0.137158,-0.103157,1.56454,-0.680816,-1.22842,-0.652075,0.996114,0.449856,-0.549636,0.550597,-6.8862,-5.96416,-4.12618,-2.09397,1.41443,5.18523,8.17968,8.28375,5.46362,1.65308,-3.36612,-6.07731,-6.56554,-6.5488,-5.45936,-6.26811,-7.85018,4.22976,8.12131,0.247908,-1.36018,-2.47695,-6.31406,-11.9634,-0.178686,-1.51855,-0.728231,-0.431051,3.7645,0.201954,-0.0541831,1.54225,3.63606,1.5052,-1.63052,-0.185926
-2238.23,0.985218,0.00321373,10,1023,0,2264.97,15.369,31.732,13.288,1,0.396931,0.136457,0,0.917849,0.750468,0,0,0.646667,6.00957,6.44922,4.79109,1.3066,-1.28275,-1.12566,-0.838729,-0.503377,0.0783211,0.704864,1.18425,1.22733,0.739792,0.0901391,-0.698981,-1.15449,-0.662564,-1.39011,-0.768463,0.193599,-1.03404,0.7416,0.414339,-0.370153,-0.00101942,0.0310207,-0.672132,0.43724,0.261627,-0.48443,0.664095,0.945033,1.63709,0.100804,-1.42354,-0.909111,0.414047,0.162501,-0.204144,0.849317,-7.70879,-6.76471,-5.0404,-3.02508,0.470676,4.23593,7.11685,7.37574,4.44583,0.541697,-4.20057,-6.93798,-7.2057,-11.1102,-6.69591,-0.142601,-5.92044,6.19422,5.48421,0.950759,1.88776,0.414371,-5.76794,-0.367169,-2.41034,-7.23504,-1.25387,3.29493,1.40532,3.43961,-2.14644,-3.34514,1.76281,0.673934,-3.50615,3.44872
-2240.95,0.789514,0.00496862,9,1023,0,2260.54,14.857,32.5958,14.4501,1,0.358105,0.222733,0,0.933681,0.788183,0,0,0.573722,5.42162,8.39331,3.38073,1.33354,-1.33148,-1.19033,-0.846038,-0.445923,0.191836,0.869367,1.38577,1.4069,0.931559,0.169407,-0.682827,-1.22206,-0.390017,-0.974993,0.540428,-1.53661,-1.13527,0.888453,0.523231,-0.560819,-0.799908,-0.645522,-0.654229,-0.987458,0.0100972,-0.207637,0.316275,-0.363877,0.104382,-1.88624,-0.563877,1.05455,-1.51361,0.753717,-0.986112,0.40382,-7.21879,-6.45351,-4.58689,-2.41763,1.04006,4.71338,7.51311,7.62769,5.05056,0.918458,-3.70203,-6.62553,-7.05846,-11.2185,1.69224,-13.3822,-8.32014,9.57556,8.26558,-0.166251,-3.46865,-4.54957,-7.17935,-11.4115,-2.02228,-3.89705,1.41643,-5.13606,-2.67817,-0.636513,1.34401,1.61042,-4.3658,-0.13061,-4.17011,-2.76818
-2241.95,0.905619,0.00506501,9,511,0,2263.95,14.2069,31.9909,12.8766,1,0.461698,0.133297,0,0.887037,-0.0303269,0,0,0.990612,4.42713,10.6002,2.13449,1.32747,-1.48706,-1.26971,-0.872998,-0.412071,0.364981,1.23859,1.87152,1.92345,1.2582,0.382247,-0.646882,-1.33385,-0.100851,-1.08611,0.381872,0.220759,-1.25781,-0.651066,0.218506,-0.951916,-0.172885,-0.0411191,-0.346601,0.165854,-0.732609,-0.112282,-0.114831,-1.40351,0.92173,0.788352,-0.125049,-0.711962,-0.986682,0.721013,0.0434357,0.494551,-6.58339,-5.62116,-3.86488,-1.82429,1.61582,5.48338,8.28547,8.51535,5.57022,1.69226,-2.86383,-5.90512,-8.22603,-16.4264,-0.681874,0.0590332,-10.0407,-0.0600807,11.2139,0.462858,4.53214,1.48411,-6.42489,-4.96846,-1.96564,-0.528368,-0.515911,-3.09919,2.13422,2.06148,0.253932,-0.896531,-1.71712,1.63597,-0.0697722,0.655462
-2247.96,0.90791,0.00657991,9,511,0,2268.77,16.2483,31.2086,11.3502,1,0.454757,0.505061,0,0.890616,-0.0441568,0,0,0.861953,4.94953,5.61937,2.08365,1.30277,-1.72804,-1.56203,-1.20976,-0.784802,-0.127557,0.678506,1.23649,1.28792,0.704384,-0.0628343,-1.02699,-1.60865,-1.02562,-1.24306,-0.414837,-0.971144,-0.610666,0.870843,0.730358,-0.759096,-0.400514,-0.0825544,0.208744,-1.41856,0.983608,-1.4633,1.45133,-0.168954,-0.328132,1.08135,-1.238,-1.21342,-0.93696,-0.628737,-0.464417,0.24699,-8.55299,-7.73132,-5.98775,-3.8844,-0.631348,3.35828,6.12003,6.37458,3.48636,-0.311,-5.08311,-7.96206,-9.54882,-10.2128,-5.16762,-6.8658,-3.38216,6.09219,6.815,-0.50784,-0.204435,-0.57373,-1.57972,-11.2103,0.0423905,-4.15756,1.37164,-1.03999,-0.66738,2.57602,-0.98942,-0.754098,-0.904664,-1.18775,-1.93407,-1.11878
-2247.96,0.000117312,0.00856324,4,31,0,2278.09,16.2483,31.2086,11.3502,1,0.454757,0.505061,0,0.890616,-0.0441568,0,0,0.861953,4.94953,5.61937,2.08365,1.30277,-1.72804,-1.56203,-1.20976,-0.784802,-0.127557,0.678506,1.23649,1.28792,0.704384,-0.0628343,-1.02699,-1.60865,-1.02562,-1.24306,-0.414837,-0.971144,-0.610666,0.870843,0.730358,-0.759096,-0.400514,-0.0825544,0.208744,-1.41856,0.983608,-1.4633,1.45133,-0.168954,-0.328132,1.08135,-1.238,-1.21342,-0.93696,-0.628737,-0.464417,0.24699,-8.55299,-7.73132,-5.98775,-3.8844,-0.631348,3.35828,6.12003,6.37458,3.48636,-0.311,-5.08311,-7.96206,-9.54882,-10.2128,-5.16762,-6.8658,-3.38216,6.09219,6.815,-0.50784,-0.204435,-0.57373,-1.57972,-11.2103,0.0423905,-4.15756,1.37164,-1.03999,-0.66738,2.57602,-0.98942,-0.754098,-0.904664,-1.18775,-1.93407,-1.11878
